Mode,Time(s),Value
DCI,49.6945343018,3.735645E-04
DCI,49.8945312500,3.721983E-04
DCI,50.0946044922,3.713121E-04
DCI,50.2945747375,3.707213E-04
DCI,50.4945831299,3.721983E-04
DCI,50.6946258545,3.700567E-04
DCI,50.8946533203,3.672504E-04
DCI,51.0946502686,3.662904E-04
DCI,51.2947273254,3.704259E-04
DCI,51.4947357178,3.713121E-04
DCI,51.6947517395,3.710167E-04
DCI,51.8947792053,3.727522E-04
DCI,52.0948028564,3.710906E-04
DCI,52.2973213196,3.701675E-04
DCI,52.4972648621,3.712752E-04
DCI,52.6973037720,3.740076E-04
DCI,52.8973846436,3.713490E-04
DCI,53.0974006653,3.751523E-04
DCI,53.2974319458,3.754477E-04
DCI,53.4975814819,3.712383E-04
DCI,53.6975975037,3.676566E-04
DCI,53.8975868225,3.686905E-04
DCI,54.0976867676,3.692813E-04
DCI,54.2977294922,3.690228E-04
DCI,54.4976921082,3.691336E-04
DCI,54.6978187561,3.706106E-04
DCI,54.8977851868,3.724568E-04
DCI,55.0978126526,3.719398E-04
DCI,55.2979278564,3.703521E-04
DCI,55.4978866577,3.713121E-04
DCI,55.6979331970,3.701305E-04
DCI,55.8980255127,3.685059E-04
DCI,56.0979728699,3.711275E-04
DCI,56.2979927063,3.735645E-04
DCI,56.4980506897,3.733060E-04
DCI,56.6980705261,3.746353E-04
DCI,56.8981285095,3.736753E-04
DCI,57.0981559753,3.731583E-04
DCI,57.2981872559,3.743399E-04
DCI,57.5011253357,3.730106E-04
DCI,57.7010726929,3.726783E-04
DCI,57.9011497498,3.723829E-04
DCI,58.1012382507,3.685428E-04
DCI,58.3011894226,3.670658E-04
DCI,58.5012130737,3.694290E-04
DCI,58.7013206482,3.735645E-04
DCI,58.9012565613,3.745984E-04
DCI,59.1012611389,3.711275E-04
DCI,59.3013038635,3.696505E-04
DCI,59.5013427734,3.692074E-04
DCI,59.7013587952,3.706475E-04
DCI,59.9014129639,3.706844E-04
DCI,60.1017341614,3.700567E-04
DCI,60.3018035889,3.717921E-04
DCI,60.5019607544,3.720137E-04
DCI,60.7019844055,3.704629E-04
DCI,60.9019775391,3.672504E-04
DCI,61.1020965576,3.733430E-04
DCI,61.3019828796,3.728260E-04
DCI,61.5020370483,3.712383E-04
DCI,61.7021102905,3.689859E-04
DCI,61.9020805359,3.703890E-04
DCI,62.1020622253,3.686536E-04
DCI,62.3021469116,3.675828E-04
DCI,62.5021362305,3.712752E-04
DCI,62.7048797607,3.745984E-04
DCI,62.9048385620,3.740815E-04
DCI,63.1048393250,3.699828E-04
DCI,63.3049774170,3.692074E-04
DCI,63.5049438477,3.726783E-04
DCI,63.7049560547,3.726783E-04
DCI,63.9050636292,3.719398E-04
DCI,64.1050109863,3.738968E-04
DCI,64.3050384521,3.740815E-04
DCI,64.5051345825,3.706844E-04
DCI,64.7051010132,3.685797E-04
DCI,64.9051513672,3.743399E-04
DCI,65.1052551270,3.725676E-04
DCI,65.3052368164,3.654042E-04
DCI,65.5052490234,3.676197E-04
DCI,65.7052993774,3.736384E-04
DCI,65.9053344727,3.711644E-04
DCI,66.1053619385,3.718660E-04
DCI,66.3054122925,3.695028E-04
DCI,66.5054321289,3.659950E-04
DCI,66.7054672241,3.639642E-04
DCI,66.9055099487,3.672874E-04
DCI,67.1057357788,3.742292E-04
DCI,67.3055496216,3.769985E-04
DCI,67.5056381226,3.723460E-04
DCI,67.7056045532,3.689490E-04
DCI,67.9056549072,3.705736E-04
DCI,68.1057510376,3.716075E-04
DCI,68.3057098389,3.692813E-04
DCI,68.5085144043,3.696136E-04
DCI,68.7085418701,3.708690E-04
DCI,68.9085083008,3.727891E-04
DCI,69.1086044312,3.711644E-04
DCI,69.3086166382,3.709060E-04
DCI,69.5123748779,3.728999E-04
DCI,69.7124557495,3.763338E-04
DCI,69.9124298096,3.772200E-04
DCI,70.1124572754,3.777739E-04
DCI,70.3125534058,3.693921E-04
DCI,70.5159683228,3.652934E-04
DCI,70.7159576416,3.713860E-04
DCI,70.9160995483,3.732322E-04
DCI,71.1160125732,3.695028E-04
DCI,71.3160476685,3.692074E-04
DCI,71.5199203491,3.706475E-04
DCI,71.7198791504,3.703521E-04
DCI,71.9199295044,3.686166E-04
DCI,72.1200256348,3.745615E-04
DCI,72.3200149536,3.756323E-04
DCI,72.5238265991,3.662535E-04
DCI,72.7234115601,3.667335E-04
DCI,72.9234390259,3.715706E-04
DCI,73.1266937256,3.700567E-04
DCI,73.3235092163,3.701305E-04
DCI,73.5235366821,3.703152E-04
DCI,73.7245483398,3.671766E-04
DCI,73.9245147705,3.681366E-04
DCI,74.1245422363,3.690228E-04
DCI,74.3246536255,3.679889E-04
DCI,74.5245895386,3.699459E-04
DCI,74.7246322632,3.727153E-04
DCI,74.9246902466,3.740815E-04
DCI,75.1247024536,3.724568E-04
DCI,75.3247222900,3.696875E-04
DCI,75.5247573853,3.699459E-04
DCI,75.7248077393,3.711275E-04
DCI,75.9248733521,3.702044E-04
DCI,76.1249694824,3.682474E-04
DCI,76.3249893188,3.734168E-04
DCI,76.5249404907,3.734537E-04
DCI,76.7250747681,3.711644E-04
DCI,76.9250717163,3.690967E-04
DCI,77.1250457764,3.674720E-04
DCI,77.3251876831,3.650350E-04
DCI,77.5251464844,3.680997E-04
DCI,77.7251663208,3.720506E-04
DCI,77.9252624512,3.736014E-04
DCI,78.1252517700,3.722352E-04
DCI,78.3252868652,3.701675E-04
DCI,78.5253753662,3.721614E-04
DCI,78.7253494263,3.729737E-04
DCI,78.9253768921,3.722722E-04
DCI,79.1254806519,3.689490E-04
DCI,79.3254470825,3.712752E-04
DCI,79.5254898071,3.734537E-04
DCI,79.7255172729,3.685428E-04
DCI,79.9255371094,3.667335E-04
DCI,80.1288528442,3.705736E-04
DCI,80.3288116455,3.704259E-04
DCI,80.5288467407,3.717183E-04
DCI,80.7289886475,3.707583E-04
DCI,80.9289169312,3.736384E-04
DCI,81.1289291382,3.747830E-04
DCI,81.3290710449,3.726783E-04
DCI,81.5290069580,3.719029E-04
DCI,81.7290420532,3.685059E-04
DCI,81.9290847778,3.673243E-04
DCI,82.1291198730,3.715706E-04
DCI,82.3291244507,3.749676E-04
DCI,82.5291519165,3.714967E-04
DCI,82.7291870117,3.708321E-04
DCI,82.9291915894,3.685428E-04
DCI,83.1292953491,3.716075E-04
DCI,83.3293380737,3.725306E-04
DCI,83.5293045044,3.722722E-04
DCI,83.7294235229,3.716814E-04
DCI,83.9293975830,3.697244E-04
DCI,84.1294097900,3.647396E-04
DCI,84.3295059204,3.702044E-04
DCI,84.5294647217,3.748938E-04
DCI,84.7294769287,3.756323E-04
DCI,84.9295578003,3.727891E-04
DCI,85.1295089722,3.699828E-04
DCI,85.3295288086,3.724937E-04
DCI,85.5295944214,3.696875E-04
DCI,85.7296142578,3.710167E-04
DCI,85.9320983887,3.717183E-04
DCI,86.1319808960,3.679889E-04
DCI,86.3320465088,3.700567E-04
DCI,86.5322875977,3.730476E-04
DCI,86.7320938110,3.730106E-04
DCI,86.9321212769,3.724568E-04
DCI,87.1324310303,3.709798E-04
DCI,87.3323593140,3.713490E-04
DCI,87.5323791504,3.702044E-04
DCI,87.7324447632,3.727153E-04
DCI,87.9324340820,3.746353E-04
DCI,88.1324691772,3.716444E-04
DCI,88.3325424194,3.719768E-04
DCI,88.5325546265,3.730106E-04
DCI,88.7325668335,3.737122E-04
DCI,88.9326171875,3.724199E-04
DCI,89.1326370239,3.713860E-04
DCI,89.3326721191,3.700936E-04
DCI,89.5327911377,3.672504E-04
DCI,89.7328338623,3.703521E-04
DCI,89.9328308105,3.733430E-04
DCI,90.1329345703,4.039902E-04
DCI,90.3329849243,4.635862E-04
DCI,90.5329666138,4.864055E-04
DCI,90.7330780029,4.499242E-04
DCI,90.9331054688,4.072765E-04
DCI,91.1330566406,3.654781E-04
DCI,91.3331451416,3.366770E-04
DCI,91.5331192017,3.189533E-04
DCI,91.7331848145,3.111253E-04
DCI,91.9332504272,2.987557E-04
DCI,92.1332397461,2.848352E-04
DCI,92.3332748413,2.789273E-04
DCI,92.5333633423,2.733517E-04
DCI,92.7333068848,2.696592E-04
DCI,92.9333190918,2.678499E-04
DCI,93.1334304810,2.649329E-04
DCI,93.3334045410,2.646006E-04
DCI,93.5334320068,2.632713E-04
DCI,93.7334976196,2.617574E-04
DCI,93.9335327148,2.593943E-04
DCI,94.1335754395,2.558864E-04
DCI,94.3336334229,2.548156E-04
DCI,94.5336608887,2.572896E-04
DCI,94.7336883545,2.558126E-04
DCI,94.9337463379,2.562188E-04
DCI,95.1337585449,2.561080E-04
DCI,95.3360214233,2.571419E-04
DCI,95.5359649658,2.589142E-04
DCI,95.7359848022,2.583604E-04
DCI,95.9360961914,2.559972E-04
DCI,96.1360321045,2.572896E-04
DCI,96.3360824585,2.580281E-04
DCI,96.5361633301,2.580650E-04
DCI,96.7361679077,2.615728E-04
DCI,96.9361953735,2.622744E-04
DCI,97.1362380981,2.608343E-04
DCI,97.3362503052,2.583234E-04
DCI,97.5363006592,2.575111E-04
DCI,97.7364349365,2.561449E-04
DCI,97.9364471436,2.520463E-04
DCI,98.1364212036,2.549633E-04
DCI,98.3365554810,2.582865E-04
DCI,98.5365753174,2.593943E-04
DCI,98.7365493774,2.592835E-04
DCI,98.9366378784,2.585450E-04
DCI,99.1366271973,2.596897E-04
DCI,99.3366851807,2.609820E-04
DCI,99.5367813110,2.600220E-04
DCI,99.7367630005,2.586927E-04
DCI,99.9368133545,2.583234E-04
DCI,100.1369171143,2.571419E-04
DCI,100.3368606567,2.553695E-04
DCI,100.5368957520,2.537448E-04
DCI,100.7369232178,2.568465E-04
DCI,100.9369583130,2.586188E-04
DCI,101.1369934082,2.558495E-04
DCI,101.3370132446,2.561818E-04
DCI,101.5370330811,2.566619E-04
DCI,101.7388534546,2.557387E-04
DCI,101.9388351440,2.576588E-04
DCI,102.1388473511,2.592466E-04
DCI,102.3389739990,2.582865E-04
DCI,102.5389099121,2.568465E-04
DCI,102.7389526367,2.576957E-04
DCI,102.9390640259,2.572896E-04
DCI,103.1390304565,2.557757E-04
DCI,103.3390350342,2.569942E-04
DCI,103.5390548706,2.576957E-04
DCI,103.7390975952,2.592466E-04
DCI,103.9391250610,2.578804E-04
DCI,104.1391830444,2.548895E-04
DCI,104.3392028809,2.547049E-04
DCI,104.5392150879,2.548895E-04
DCI,104.7393417358,2.563295E-04
DCI,104.9393463135,2.569572E-04
DCI,105.1393127441,2.568465E-04
DCI,105.3394317627,2.581388E-04
DCI,105.5394363403,2.558864E-04
DCI,105.7394180298,2.524155E-04
DCI,105.9395294189,2.535233E-04
DCI,106.1395111084,2.551849E-04
DCI,106.3395538330,2.596158E-04
DCI,106.5396575928,2.608712E-04
DCI,106.7396087646,2.582127E-04
DCI,106.9397430420,2.590250E-04
DCI,107.1397857666,2.593573E-04
DCI,107.3397598267,2.578434E-04
DCI,107.5398025513,2.554064E-04
DCI,107.7399139404,2.576957E-04
DCI,107.9403228760,2.581388E-04
DCI,108.1398773193,2.574003E-04
DCI,108.3399810791,2.583973E-04
DCI,108.5399780273,2.595050E-04
DCI,108.7399826050,2.578804E-04
DCI,108.9400253296,2.553695E-04
DCI,109.1400451660,2.548526E-04
DCI,109.3428802490,2.556649E-04
DCI,109.5428390503,2.569942E-04
DCI,109.7428741455,2.587665E-04
DCI,109.9429702759,2.594312E-04
DCI,110.1429443359,2.583604E-04
DCI,110.3429489136,2.576588E-04
DCI,110.5430297852,2.564772E-04
DCI,110.7430572510,2.557387E-04
DCI,110.9430694580,2.561818E-04
DCI,111.1431350708,2.569203E-04
DCI,111.3431472778,2.559234E-04
DCI,111.5431823730,2.565880E-04
DCI,111.7433166504,2.565142E-04
DCI,111.9434356689,2.543725E-04
DCI,112.1433105469,2.547418E-04
DCI,112.3434219360,2.567726E-04
DCI,112.5434494019,2.571788E-04
DCI,112.7434005737,2.576957E-04
DCI,112.9435195923,2.569572E-04
DCI,113.1434783936,2.579173E-04
DCI,113.3435211182,2.581388E-04
DCI,113.5436019897,2.585450E-04
DCI,113.7435760498,2.590619E-04
DCI,113.9436111450,2.584342E-04
DCI,114.1436843872,2.576588E-04
DCI,114.3436508179,2.551480E-04
DCI,114.5436706543,2.582865E-04
DCI,114.7437362671,2.587296E-04
DCI,114.9437713623,2.569572E-04
DCI,115.1437759399,2.581388E-04
DCI,115.3438110352,2.581758E-04
DCI,115.5438232422,2.558864E-04
DCI,115.7438430786,2.509386E-04
DCI,115.9439010620,2.526371E-04
DCI,116.1439208984,2.559603E-04
DCI,116.3439636230,2.567357E-04
DCI,116.5440063477,2.595420E-04
DCI,116.7440185547,2.589142E-04
DCI,116.9440460205,2.575480E-04
DCI,117.1440963745,2.560711E-04
DCI,117.3441467285,2.554064E-04
DCI,117.5441589355,2.545941E-04
DCI,117.7442092896,2.541879E-04
DCI,117.9442596436,2.560341E-04
DCI,118.1442947388,2.567357E-04
DCI,118.3443679810,2.565142E-04
DCI,118.5443572998,2.566988E-04
DCI,118.7443771362,2.551110E-04
DCI,118.9444503784,2.571419E-04
DCI,119.1444396973,2.591358E-04
DCI,119.3444595337,2.593573E-04
DCI,119.5445632935,2.589142E-04
DCI,119.7445449829,2.595050E-04
DCI,119.9445953369,2.606866E-04
DCI,120.1446685791,2.566619E-04
DCI,120.3446350098,2.563295E-04
DCI,120.5454864502,2.564034E-04
DCI,120.7455139160,2.550741E-04
DCI,120.9454803467,2.550003E-04
DCI,121.1455917358,2.540033E-04
DCI,121.3455429077,2.525632E-04
DCI,121.5455932617,2.504216E-04
DCI,121.7457046509,2.541879E-04
DCI,121.9456939697,2.563665E-04
DCI,122.1457138062,2.569572E-04
DCI,122.3458404541,2.583973E-04
DCI,122.5458068848,2.598743E-04
DCI,122.7458496094,2.598743E-04
DCI,122.9459609985,2.578434E-04
DCI,123.1458969116,2.556649E-04
DCI,123.3459014893,2.576219E-04
DCI,123.5460128784,2.613143E-04
DCI,123.7460021973,2.627913E-04
DCI,123.9460144043,2.616836E-04
DCI,124.1460494995,2.600220E-04
DCI,124.3460540771,2.582127E-04
DCI,124.5460815430,2.578804E-04
DCI,124.7461090088,2.554803E-04
DCI,124.9461593628,2.536341E-04
DCI,125.1461944580,2.560341E-04
DCI,125.3462371826,2.578434E-04
DCI,125.5462570190,2.587665E-04
DCI,125.7462844849,2.586927E-04
DCI,125.9463806152,2.565880E-04
DCI,126.1463851929,2.561449E-04
DCI,126.3480911255,2.556280E-04
DCI,126.5480804443,2.558495E-04
DCI,126.7480545044,2.552218E-04
DCI,126.9481811523,2.586188E-04
DCI,127.1481933594,2.591358E-04
DCI,127.3481903076,2.569942E-04
DCI,127.5482864380,2.583604E-04
DCI,127.7482986450,2.570311E-04
DCI,127.9482803345,2.581019E-04
DCI,128.1483459473,2.574373E-04
DCI,128.3483428955,2.557757E-04
DCI,128.5483703613,2.559603E-04
DCI,128.7484741211,2.574373E-04
DCI,128.9484252930,2.578804E-04
DCI,129.1485137939,2.571788E-04
DCI,129.3486175537,2.558864E-04
DCI,129.5485687256,2.566988E-04
DCI,129.7485961914,2.563295E-04
DCI,129.9486389160,2.578434E-04
DCI,130.1486968994,2.590989E-04
DCI,130.3486938477,2.559603E-04
DCI,130.5487518311,2.540771E-04
DCI,130.7487792969,2.553326E-04
DCI,130.9488220215,2.545941E-04
DCI,131.1489105225,2.531540E-04
DCI,131.3489074707,2.556649E-04
DCI,131.5521545410,2.574742E-04
DCI,131.7520446777,2.597266E-04
DCI,131.9520568848,2.595050E-04
DCI,132.1522216797,2.561449E-04
DCI,132.3521270752,2.554433E-04
DCI,132.5521697998,2.566249E-04
DCI,132.7526092529,2.572157E-04
DCI,132.9524230957,2.580281E-04
DCI,133.1524200439,2.566988E-04
DCI,133.3525238037,2.565511E-04
DCI,133.5525360107,2.568095E-04
DCI,133.7525024414,2.565880E-04
DCI,133.9525909424,2.565142E-04
DCI,134.1525268555,2.565511E-04
DCI,134.3525543213,2.594312E-04
DCI,134.5526428223,2.610189E-04
DCI,134.7526092529,2.627913E-04
DCI,134.9526519775,2.602435E-04
DCI,135.1527709961,2.568095E-04
DCI,135.3527374268,2.561818E-04
DCI,135.5527496338,2.568095E-04
DCI,135.7528228760,2.542987E-04
DCI,135.9528656006,2.538556E-04
DCI,136.1528625488,2.552587E-04
DCI,136.3529052734,2.562557E-04
DCI,136.5529632568,2.560711E-04
DCI,136.7529754639,2.558864E-04
DCI,136.9530334473,2.560341E-04
DCI,137.1530914307,2.548526E-04
DCI,137.3530883789,2.545941E-04
DCI,137.5531158447,2.558864E-04
DCI,137.7531738281,2.600958E-04
DCI,137.9532165527,2.616466E-04
DCI,138.1532440186,2.604281E-04
DCI,138.3533020020,2.583973E-04
DCI,138.5533294678,2.578065E-04
DCI,138.7534942627,2.559972E-04
DCI,138.9535369873,2.551110E-04
DCI,139.1535644531,2.548895E-04
DCI,139.3536682129,2.538925E-04
DCI,139.5536499023,2.573265E-04
DCI,139.7545471191,2.591727E-04
DCI,139.9545440674,2.552956E-04
DCI,140.1545257568,2.536710E-04
DCI,140.3545227051,2.542987E-04
DCI,140.5546417236,2.549633E-04
DCI,140.7546234131,2.559603E-04
DCI,140.9573822021,2.557018E-04
DCI,141.1573791504,2.569942E-04
DCI,141.3573455811,2.563295E-04
DCI,141.5574645996,2.546310E-04
DCI,141.7574920654,2.545572E-04
DCI,141.9574737549,2.562557E-04
DCI,142.1575927734,2.573634E-04
DCI,142.3575134277,2.575480E-04
DCI,142.5575714111,2.576957E-04
DCI,142.7576904297,2.557757E-04
DCI,142.9576416016,2.554064E-04
DCI,143.1576843262,2.557387E-04
DCI,143.3577880859,2.564034E-04
DCI,143.5577545166,2.575111E-04
DCI,143.7577667236,2.585081E-04
DCI,143.9578857422,2.585081E-04
DCI,144.1578369141,2.588773E-04
DCI,144.3578491211,2.598374E-04
DCI,144.5579223633,2.586188E-04
DCI,144.7579345703,2.572526E-04
DCI,144.9579467773,2.566619E-04
DCI,145.1579895020,2.558864E-04
DCI,145.3580322266,2.549264E-04
DCI,145.5580749512,2.549633E-04
DCI,145.7581176758,2.570680E-04
DCI,145.9582672119,2.598004E-04
DCI,146.1610412598,2.599481E-04
DCI,146.3609924316,2.572896E-04
DCI,146.5610046387,2.582127E-04
DCI,146.7611236572,2.585450E-04
DCI,146.9611206055,2.627913E-04
DCI,147.1611175537,2.643421E-04
DCI,147.3611755371,2.607605E-04
DCI,147.5614166260,2.588404E-04
DCI,147.7614898682,2.591727E-04
