Mode,Time(s),Value
DCI,1.8285189867,1.018365E-04
DCI,1.8350050449,1.059062E-04
DCI,1.8415620327,1.041581E-04
DCI,1.8480709791,1.010596E-04
DCI,1.8547209501,1.066878E-04
DCI,1.8618270159,1.053790E-04
DCI,1.8773820400,1.067202E-04
DCI,1.8873430490,9.891841E-05
DCI,1.8973629475,1.065583E-04
DCI,1.9043070078,9.805823E-05
DCI,1.9112550020,1.012122E-04
DCI,1.9178969860,1.083249E-04
DCI,1.9246519804,9.855769E-05
DCI,1.9313399792,1.017949E-04
DCI,1.9378559589,1.066369E-04
DCI,1.9485130310,9.898778E-05
DCI,1.9555850029,1.058230E-04
DCI,1.9673629999,9.964448E-05
DCI,1.9807339907,1.052403E-04
DCI,1.9880490303,9.956123E-05
DCI,1.9946589470,1.042599E-04
DCI,2.0013260841,1.055131E-04
DCI,2.0078580379,9.826634E-05
DCI,2.0142900944,1.039315E-04
DCI,2.0208280087,1.051247E-04
DCI,2.0276370049,9.815072E-05
DCI,2.0384750366,1.074832E-04
DCI,2.0454919338,9.962598E-05
DCI,2.0573589802,1.083388E-04
DCI,2.0701661110,9.986183E-05
DCI,2.0776040554,1.068034E-04
DCI,2.0842471123,1.005463E-04
DCI,2.0908949375,1.031823E-04
DCI,2.0974309444,1.068126E-04
DCI,2.1038360596,1.003428E-04
DCI,2.1103758812,1.007636E-04
DCI,2.1207458973,1.065999E-04
DCI,2.1285169125,9.771601E-05
DCI,2.1355679035,1.023175E-04
DCI,2.1474220753,9.805361E-05
DCI,2.1608579159,1.033349E-04
DCI,2.1680550575,9.705931E-05
DCI,2.1789178848,1.060866E-04
DCI,2.1855790615,9.877042E-05
DCI,2.1922221184,1.026921E-04
DCI,2.1988980770,1.071410E-04
DCI,2.2094590664,1.028910E-04
DCI,2.2167160511,1.071317E-04
DCI,2.2240049839,1.012446E-04
DCI,2.2373828888,1.063918E-04
DCI,2.2472391129,1.019290E-04
DCI,2.2556700706,1.036864E-04
DCI,2.2628030777,1.012955E-04
DCI,2.2694649696,1.022065E-04
DCI,2.2762060165,1.068173E-04
DCI,2.2829329967,1.010180E-04
DCI,2.2934820652,1.036078E-04
DCI,2.3004350662,1.093886E-04
DCI,2.3075110912,9.722580E-05
DCI,2.3143229485,1.025996E-04
DCI,2.3273270130,9.885367E-05
DCI,2.3392610550,1.032887E-04
DCI,2.3462529182,9.771601E-05
DCI,2.3530240059,1.023591E-04
DCI,2.3596420288,1.077376E-04
DCI,2.3661088943,9.794262E-05
DCI,2.3768060207,1.063317E-04
DCI,2.3838810921,1.038899E-04
DCI,2.3905289173,1.001347E-04
DCI,2.3973650932,1.083110E-04
DCI,2.4040799141,1.028077E-04
DCI,2.4173400402,1.060172E-04
DCI,2.4290680885,9.860856E-05
DCI,2.4361269474,1.053883E-04
DCI,2.4429268837,1.038668E-04
DCI,2.4495830536,1.018180E-04
DCI,2.4600219727,1.064288E-04
DCI,2.4669210911,9.871030E-05
DCI,2.4735820293,9.957511E-05
DCI,2.4804980755,1.081168E-04
DCI,2.4872810841,9.933000E-05
DCI,2.4940319061,1.051570E-04
DCI,2.5073039532,9.935775E-05
DCI,2.5173199177,1.051293E-04
DCI,2.5260388851,1.002457E-04
DCI,2.5330729485,1.012631E-04
DCI,2.5397410393,1.066970E-04
DCI,2.5503959656,1.015776E-04
DCI,2.5572710037,1.073214E-04
DCI,2.5638380051,9.881205E-05
DCI,2.5704329014,1.022343E-04
DCI,2.5776190758,1.083434E-04
DCI,2.5843911171,9.829409E-05
DCI,2.5972959995,1.069283E-04
DCI,2.6091361046,1.003428E-04
DCI,2.6161389351,1.051802E-04
DCI,2.6228311062,1.040610E-04
DCI,2.6336679459,1.055409E-04
DCI,2.6406528950,1.053975E-04
DCI,2.6472890377,9.953811E-05
DCI,2.6537559032,1.035985E-04
DCI,2.6603310108,1.063826E-04
DCI,2.6670930386,9.942250E-05
DCI,2.6737859249,1.039130E-04
DCI,2.6872909069,9.864093E-05
DCI,2.6973199844,1.042599E-04
DCI,2.7057950497,1.002226E-04
DCI,2.7165040970,1.071410E-04
DCI,2.7236120701,1.003243E-04
DCI,2.7308719158,1.030852E-04
DCI,2.7374711037,1.075295E-04
DCI,2.7438929081,1.000237E-04
DCI,2.7504510880,1.018504E-04
DCI,2.7571930885,1.066045E-04
DCI,2.7639029026,1.014065E-04
DCI,2.7764000893,1.085608E-04
DCI,2.7889211178,1.011521E-04
DCI,2.7959249020,1.070901E-04
DCI,2.8064761162,9.674021E-05
DCI,2.8135080338,1.026320E-04
