Mode,Time(s),Value
DCI,4.6788039207,3.679810E-06
DCI,4.6928777695,4.130803E-06
DCI,4.7040019035,3.573800E-06
DCI,4.7243819237,3.589971E-06
DCI,4.7388792038,3.648666E-06
DCI,4.7496371269,3.841521E-06
DCI,4.7598409653,3.726527E-06
DCI,4.7698678970,3.807981E-06
DCI,4.7801442146,3.749885E-06
DCI,4.7903990746,3.821756E-06
DCI,4.8141450882,3.736709E-06
DCI,4.8253421783,3.770847E-06
DCI,4.8357748985,4.260770E-06
DCI,4.8462147713,3.743297E-06
DCI,4.8562631607,4.218246E-06
DCI,4.8665819168,3.711554E-06
DCI,4.8768420219,4.238011E-06
DCI,4.8941788673,4.220642E-06
DCI,4.9111690521,4.189498E-06
DCI,4.9219617844,3.707361E-06
DCI,4.9322237968,4.214054E-06
DCI,4.9423761368,3.715147E-06
DCI,4.9529609680,4.214653E-06
DCI,4.9633288383,3.729521E-06
DCI,4.9844250679,3.580389E-06
DCI,4.9988551140,3.803190E-06
DCI,5.0093231201,3.733714E-06
DCI,5.0195288658,3.860687E-06
DCI,5.0295419693,3.731318E-06
DCI,5.0397930145,3.805585E-06
DCI,5.0505609512,4.203273E-06
DCI,5.0741682053,3.589971E-06
DCI,5.0854020119,3.573201E-06
DCI,5.0959677696,4.154161E-06
DCI,5.1061182022,3.637886E-06
DCI,5.1161170006,3.904408E-06
DCI,5.1264958382,3.670228E-06
DCI,5.1370129585,3.923574E-06
DCI,5.1541481018,4.062525E-06
DCI,5.1711559296,4.197284E-06
DCI,5.1817541122,3.858291E-06
DCI,5.1918859482,4.158953E-06
DCI,5.2022109032,3.863082E-06
DCI,5.2124447823,4.052942E-06
DCI,5.2229909897,3.451619E-06
DCI,5.2444229126,3.451619E-06
DCI,5.2579588890,4.099659E-06
DCI,5.2685341835,3.724131E-06
DCI,5.2788228989,3.851104E-06
DCI,5.2889180183,4.056536E-06
DCI,5.2997140884,3.828345E-06
DCI,5.3103570938,4.033178E-06
DCI,5.3242111206,3.427063E-06
DCI,5.3443679810,3.471983E-06
DCI,5.3550992012,4.145776E-06
DCI,5.3652219772,3.728324E-06
DCI,5.3752789497,4.110439E-06
DCI,5.3855571747,3.688794E-06
DCI,5.3961338997,4.130803E-06
DCI,5.4142899513,4.021798E-06
DCI,5.4303851128,3.952323E-06
DCI,5.4410371780,3.857093E-06
DCI,5.4514479637,3.994846E-06
DCI,5.4615979195,3.469587E-06
DCI,5.4718050957,4.027787E-06
DCI,5.4824490547,3.467790E-06
DCI,5.4983649254,3.793607E-06
DCI,5.5168361664,4.248193E-06
DCI,5.5273361206,3.767853E-06
DCI,5.5374431610,3.766056E-06
DCI,5.5476760864,3.758270E-06
DCI,5.5582509041,3.770847E-06
DCI,5.5689029694,3.751682E-06
DCI,5.5842027664,3.755275E-06
DCI,5.6032819748,3.600153E-06
DCI,5.6139202118,4.279337E-06
DCI,5.6240577698,3.721735E-06
DCI,5.6340699196,5.383759E-06
DCI,5.6442828178,3.711554E-06
DCI,5.6551070213,4.239808E-06
DCI,5.6743760109,4.278738E-06
DCI,5.6929230690,4.074504E-06
DCI,5.7039861679,3.721136E-06
DCI,5.7141871452,4.294310E-06
DCI,5.7242698669,3.707361E-06
DCI,5.7379698753,3.818163E-06
DCI,5.7487897873,3.634292E-06
DCI,5.7642078400,3.717543E-06
DCI,5.7804961205,3.727725E-06
DCI,5.7910342216,4.102054E-06
DCI,5.8014340401,3.770249E-06
DCI,5.8115491867,4.161947E-06
DCI,5.8254308701,3.627105E-06
DCI,5.8362188339,3.863681E-06
DCI,5.8505988121,4.112236E-06
DCI,5.8682518005,3.624110E-06
DCI,5.8788180351,3.925371E-06
DCI,5.8889079094,3.603747E-06
DCI,5.8989782333,3.885842E-06
DCI,5.9131088257,4.111038E-06
DCI,5.9242639542,3.467790E-06
DCI,5.9444642067,3.490549E-06
DCI,5.9563322067,4.049948E-06
DCI,5.9668707848,3.596560E-06
DCI,5.9769968987,3.951125E-06
DCI,5.9870629311,3.608538E-06
DCI,6.0008602142,3.922376E-06
DCI,6.0118432045,4.108643E-06
DCI,6.0329971313,4.078097E-06
DCI,6.0436139107,3.480368E-06
DCI,6.0541901588,4.035573E-06
DCI,6.0642337799,3.475576E-06
DCI,6.0742340088,4.052942E-06
DCI,6.0880608559,3.634891E-06
DCI,6.0987410545,3.940943E-06
DCI,6.1142082214,4.019402E-06
DCI,6.1304349899,4.011017E-06
DCI,6.1409521103,3.915189E-06
DCI,6.1510992050,3.997242E-06
DCI,6.1649651527,3.681008E-06
DCI,6.1756272316,4.190696E-06
DCI,6.1861968040,3.704367E-06
