Device OWON HDS2102S found at port 3:4


2024-01-21 08:50:22.897297, 000.15 mA
2024-01-21 08:50:23.315290, 000.15 mA
2024-01-21 08:50:23.733282, 000.15 mA
2024-01-21 08:50:24.151275, 000.15 mA
2024-01-21 08:50:24.568247, 000.15 mA
2024-01-21 08:50:24.987303, 000.15 mA
2024-01-21 08:50:25.405246, 000.15 mA
2024-01-21 08:50:25.823232, 000.15 mA
2024-01-21 08:50:26.241222, 000.15 mA
2024-01-21 08:50:26.659261, 000.16 mA
2024-01-21 08:50:25.654620, 000.16 mA
2024-01-21 08:50:26.072573, 000.15 mA
2024-01-21 08:50:26.490552, 000.15 mA
2024-01-21 08:50:26.908549, 000.15 mA
2024-01-21 08:50:27.325535, 000.16 mA
2024-01-21 08:50:27.744560, 000.16 mA
2024-01-21 08:50:28.162523, 000.16 mA
2024-01-21 08:50:28.582310, 000.16 mA
2024-01-21 08:50:28.998513, 000.15 mA
2024-01-21 08:50:29.416511, 000.15 mA
2024-01-21 08:50:29.834579, 000.15 mA
2024-01-21 08:50:30.252545, 000.15 mA
2024-01-21 08:50:30.670475, 000.15 mA
2024-01-21 08:50:31.088486, 000.15 mA
2024-01-21 08:50:31.508358, 000.15 mA
2024-01-21 08:50:31.924452, 000.15 mA
2024-01-21 08:50:32.342499, 000.15 mA
2024-01-21 08:50:32.760431, 000.15 mA
2024-01-21 08:50:33.178448, 000.15 mA
2024-01-21 08:50:33.596639, 000.15 mA
2024-01-21 08:50:34.014464, 000.15 mA
2024-01-21 08:50:34.432407, 000.15 mA
2024-01-21 08:50:34.850407, 000.15 mA
2024-01-21 08:50:35.268451, 000.15 mA
2024-01-21 08:50:35.687407, 000.15 mA
2024-01-21 08:50:36.104376, 000.14 mA
2024-01-21 08:50:36.524178, 000.15 mA
2024-01-21 08:50:36.940359, 000.15 mA
2024-01-21 08:50:37.358400, 000.15 mA
2024-01-21 08:50:37.775341, 000.15 mA
2024-01-21 08:50:38.194394, 000.15 mA
2024-01-21 08:50:38.611331, 000.15 mA
2024-01-21 08:50:39.029327, 000.15 mA
2024-01-21 08:50:39.447311, 000.15 mA
2024-01-21 08:50:39.865364, 000.15 mA
2024-01-21 08:50:40.284345, 000.15 mA
2024-01-21 08:50:40.701311, 000.15 mA
2024-01-21 08:50:41.119342, 000.16 mA
2024-01-21 08:50:41.537273, 000.15 mA
2024-01-21 08:50:41.955253, 000.15 mA
2024-01-21 08:50:42.374267, 000.15 mA
2024-01-21 08:50:42.791240, 000.15 mA
2024-01-21 08:50:43.211057, 000.15 mA
2024-01-21 08:50:43.629123, 000.15 mA
2024-01-21 08:50:44.045231, 000.15 mA
2024-01-21 08:50:44.463210, 000.15 mA
2024-01-21 08:50:44.881219, 000.15 mA
2024-01-21 08:50:45.299193, 000.15 mA
2024-01-21 08:50:45.718807, 000.15 mA
2024-01-21 08:50:46.135179, 000.15 mA
2024-01-21 08:50:46.553167, 000.15 mA
2024-01-21 08:50:46.972180, 000.15 mA
2024-01-21 08:50:47.389157, 000.15 mA
2024-01-21 08:50:47.807149, 000.15 mA
2024-01-21 08:50:48.225167, 000.15 mA
2024-01-21 08:50:48.644131, 000.15 mA
2024-01-21 08:50:49.062137, 000.15 mA
2024-01-21 08:50:49.479132, 000.15 mA
2024-01-21 08:50:49.897118, 000.15 mA
2024-01-21 08:50:50.316679, 000.15 mA
2024-01-21 08:50:50.734128, 000.15 mA
2024-01-21 08:50:51.151099, 000.15 mA
2024-01-21 08:50:51.569105, 000.15 mA
2024-01-21 08:50:51.988069, 000.15 mA
2024-01-21 08:50:52.405056, 000.15 mA
2024-01-21 08:50:52.823081, 000.15 mA
2024-01-21 08:50:53.241066, 000.15 mA
2024-01-21 08:50:53.660064, 000.15 mA
2024-01-21 08:50:54.077039, 000.15 mA
2024-01-21 08:50:54.495037, 000.15 mA
2024-01-21 08:50:54.913042, 000.15 mA
2024-01-21 08:50:55.331020, 000.15 mA
2024-01-21 08:50:55.749055, 000.15 mA
2024-01-21 08:50:56.168918, 000.15 mA
2024-01-21 08:50:56.584991, 000.15 mA
2024-01-21 08:50:57.003985, 000.15 mA
2024-01-21 08:50:57.421983, 000.15 mA
2024-01-21 08:50:57.839987, 000.15 mA
2024-01-21 08:50:58.256952, 000.15 mA
2024-01-21 08:50:58.674954, 000.16 mA
2024-01-21 08:50:59.093951, 000.16 mA
2024-01-21 08:50:59.511968, 018.56 mA
2024-01-21 08:50:59.930931, 017.03 mA
2024-01-21 08:51:00.347929, 007.32 mA
2024-01-21 08:51:00.765921, 003.27 mA
2024-01-21 08:51:01.184958, 001.20 mA
2024-01-21 08:51:01.601901, 000.72 mA
2024-01-21 08:51:02.021507, 000.45 mA
2024-01-21 08:51:02.438888, 000.43 mA
2024-01-21 08:51:02.856874, 000.31 mA
2024-01-21 08:51:03.274858, 000.31 mA
2024-01-21 08:51:03.693394, 000.30 mA
2024-01-21 08:51:04.111438, 000.28 mA
2024-01-21 08:51:04.529129, 000.26 mA
2024-01-21 08:51:04.946912, 000.23 mA
2024-01-21 08:51:05.364835, 000.23 mA
2024-01-21 08:51:05.781822, 000.23 mA
2024-01-21 08:51:06.199814, 000.22 mA
2024-01-21 08:51:06.617805, 000.22 mA
2024-01-21 08:51:07.034797, 000.22 mA
2024-01-21 08:51:07.452795, 000.22 mA
2024-01-21 08:51:07.870774, 000.22 mA
2024-01-21 08:51:08.288763, 000.21 mA
2024-01-21 08:51:08.706773, 000.21 mA
2024-01-21 08:51:09.124766, 000.21 mA
2024-01-21 08:51:09.542754, 000.21 mA
2024-01-21 08:51:09.961782, 000.21 mA
2024-01-21 08:51:10.378737, 000.21 mA
2024-01-21 08:51:10.796734, 000.21 mA
2024-01-21 08:51:11.214719, 000.21 mA
2024-01-21 08:51:11.632712, 000.21 mA
2024-01-21 08:51:12.050714, 000.21 mA
2024-01-21 08:51:12.468699, 000.20 mA
2024-01-21 08:51:12.887741, 000.20 mA
2024-01-21 08:51:13.305722, 000.20 mA
2024-01-21 08:51:13.722676, 000.21 mA
2024-01-21 08:51:14.140682, 000.21 mA
2024-01-21 08:51:14.558658, 000.21 mA
2024-01-21 08:51:14.975650, 000.21 mA
2024-01-21 08:51:15.393639, 000.21 mA
2024-01-21 08:51:15.811635, 000.21 mA
2024-01-21 08:51:16.229614, 000.21 mA
2024-01-21 08:51:16.647620, 000.21 mA
2024-01-21 08:51:17.066664, 000.21 mA
2024-01-21 08:51:17.483606, 000.22 mA
2024-01-21 08:51:17.902659, 000.21 mA
2024-01-21 08:51:18.319576, 000.21 mA
2024-01-21 08:51:18.738583, 000.21 mA
2024-01-21 08:51:19.155574, 000.21 mA
2024-01-21 08:51:19.575092, 000.21 mA
2024-01-21 08:51:19.991561, 000.21 mA
2024-01-21 08:51:20.409553, 000.21 mA
2024-01-21 08:51:20.828586, 000.21 mA
2024-01-21 08:51:21.245534, 000.21 mA
2024-01-21 08:51:21.663530, 000.21 mA
2024-01-21 08:51:22.082535, 000.20 mA
2024-01-21 08:51:22.500549, 000.21 mA
2024-01-21 08:51:22.917489, 000.21 mA
2024-01-21 08:51:23.335482, 000.21 mA
2024-01-21 08:51:23.753471, 000.21 mA
2024-01-21 08:51:24.171470, 000.21 mA
2024-01-21 08:51:24.590489, 000.21 mA
2024-01-21 08:51:25.008504, 000.21 mA
2024-01-21 08:51:25.425462, 000.21 mA
2024-01-21 08:51:25.843449, 000.21 mA
2024-01-21 08:51:26.261432, 000.21 mA
2024-01-21 08:51:26.680452, 000.21 mA
2024-01-21 08:51:27.098425, 000.20 mA
2024-01-21 08:51:27.516425, 000.21 mA
2024-01-21 08:51:27.934399, 000.21 mA
2024-01-21 08:51:28.351405, 000.21 mA
2024-01-21 08:51:28.769379, 000.21 mA
2024-01-21 08:51:29.187389, 000.21 mA
2024-01-21 08:51:29.606392, 000.21 mA
2024-01-21 08:51:30.024376, 000.21 mA
2024-01-21 08:51:30.441356, 000.21 mA
2024-01-21 08:51:30.859342, 000.21 mA
2024-01-21 08:51:31.278355, 000.21 mA
2024-01-21 08:51:31.696347, 000.20 mA
2024-01-21 08:51:32.115013, 000.20 mA
2024-01-21 08:51:32.533766, 000.20 mA
2024-01-21 08:51:32.950350, 000.21 mA
2024-01-21 08:51:33.368316, 000.20 mA
2024-01-21 08:51:33.786332, 000.21 mA
2024-01-21 08:51:34.204304, 000.21 mA
2024-01-21 08:51:34.622293, 000.21 mA
2024-01-21 08:51:35.040290, 000.21 mA
2024-01-21 08:51:35.457276, 000.22 mA
2024-01-21 08:51:35.874293, 000.22 mA
2024-01-21 08:51:36.291263, 000.22 mA
2024-01-21 08:51:36.710301, 000.21 mA
2024-01-21 08:51:37.129004, 000.21 mA
2024-01-21 08:51:37.546240, 000.21 mA
2024-01-21 08:51:37.964231, 000.21 mA
2024-01-21 08:51:38.382223, 000.21 mA
2024-01-21 08:51:38.800500, 000.21 mA
2024-01-21 08:51:39.218214, 000.21 mA
2024-01-21 08:51:39.635198, 000.21 mA
2024-01-21 08:51:40.053173, 000.21 mA
2024-01-21 08:51:40.472216, 000.21 mA
2024-01-21 08:51:40.890276, 000.21 mA
2024-01-21 08:51:41.309248, 000.20 mA
2024-01-21 08:51:41.726231, 000.21 mA
2024-01-21 08:51:42.144222, 000.21 mA
2024-01-21 08:51:42.562375, 000.21 mA
2024-01-21 08:51:42.980136, 000.21 mA
2024-01-21 08:51:43.398136, 000.21 mA
2024-01-21 08:51:43.816125, 000.21 mA
2024-01-21 08:51:44.234107, 000.21 mA
2024-01-21 08:51:44.652127, 000.21 mA
2024-01-21 08:51:45.070090, 000.22 mA
2024-01-21 08:51:45.488090, 000.21 mA
2024-01-21 08:51:45.906104, 000.21 mA
2024-01-21 08:51:46.325529, 000.21 mA
2024-01-21 08:51:46.742134, 000.21 mA
2024-01-21 08:51:47.160062, 000.21 mA
2024-01-21 08:51:47.579912, 000.21 mA
2024-01-21 08:51:47.996047, 000.21 mA
2024-01-21 08:51:48.414107, 000.21 mA
2024-01-21 08:51:48.832030, 000.21 mA
2024-01-21 08:51:49.250088, 000.21 mA
2024-01-21 08:51:49.668019, 000.21 mA
2024-01-21 08:51:50.086045, 000.21 mA
2024-01-21 08:51:50.505855, 000.21 mA
2024-01-21 08:51:50.922040, 000.21 mA
2024-01-21 08:51:51.340002, 000.21 mA
2024-01-21 08:51:51.758560, 000.22 mA
2024-01-21 08:51:52.173968, 000.22 mA
2024-01-21 08:51:52.591953, 000.22 mA
2024-01-21 08:51:53.009955, 000.22 mA
2024-01-21 08:51:53.427941, 000.21 mA
2024-01-21 08:51:53.846990, 000.21 mA
2024-01-21 08:51:54.263928, 000.21 mA
2024-01-21 08:51:54.682943, 000.21 mA
2024-01-21 08:51:55.101028, 000.21 mA
2024-01-21 08:51:55.517897, 000.21 mA
2024-01-21 08:51:55.936617, 000.21 mA
2024-01-21 08:51:56.353889, 000.21 mA
2024-01-21 08:51:56.771880, 000.21 mA
2024-01-21 08:51:57.190875, 000.21 mA
2024-01-21 08:51:57.608917, 000.21 mA
2024-01-21 08:51:58.027375, 000.21 mA
2024-01-21 08:51:58.443854, 000.21 mA
2024-01-21 08:51:58.863639, 000.20 mA
2024-01-21 08:51:59.280877, 000.20 mA
2024-01-21 08:51:59.696823, 000.22 mA
2024-01-21 08:52:00.116676, 000.23 mA
2024-01-21 08:52:00.534597, 000.23 mA
2024-01-21 08:52:00.950806, 000.22 mA
2024-01-21 08:52:01.368796, 000.18 mA
2024-01-21 08:52:01.786787, 000.17 mA
2024-01-21 08:52:02.204780, 000.16 mA
2024-01-21 08:52:02.624501, 000.15 mA
2024-01-21 08:52:03.040766, 000.15 mA
2024-01-21 08:52:03.458774, 000.15 mA
2024-01-21 08:52:03.878674, 000.15 mA
2024-01-21 08:52:04.295952, 000.15 mA
2024-01-21 08:52:04.712733, 000.15 mA
2024-01-21 08:52:05.130717, 000.15 mA
2024-01-21 08:52:05.548713, 000.15 mA
2024-01-21 08:52:05.967709, 000.15 mA
2024-01-21 08:52:06.385754, 000.15 mA
2024-01-21 08:52:06.802694, 000.15 mA
2024-01-21 08:52:07.221751, 000.15 mA
2024-01-21 08:52:07.638675, 000.15 mA
2024-01-21 08:52:08.056663, 000.15 mA
2024-01-21 08:52:08.474660, 000.15 mA
2024-01-21 08:52:08.893709, 000.15 mA
2024-01-21 08:52:09.310643, 000.15 mA
2024-01-21 08:52:09.728643, 000.15 mA
2024-01-21 08:52:10.146624, 000.15 mA
2024-01-21 08:52:10.564620, 000.15 mA
2024-01-21 08:52:10.982617, 000.15 mA
2024-01-21 08:52:11.400606, 000.15 mA
2024-01-21 08:52:11.818598, 000.15 mA
2024-01-21 08:52:12.236587, 000.15 mA
2024-01-21 08:52:12.654584, 000.16 mA
2024-01-21 08:52:13.072557, 000.16 mA
2024-01-21 08:52:13.490570, 000.15 mA
2024-01-21 08:52:13.908546, 000.15 mA
2024-01-21 08:52:14.326557, 000.15 mA
2024-01-21 08:52:14.744550, 000.15 mA
2024-01-21 08:52:15.162541, 000.15 mA
2024-01-21 08:52:15.580514, 000.15 mA
2024-01-21 08:52:15.999574, 000.15 mA
2024-01-21 08:52:16.417522, 000.15 mA
2024-01-21 08:52:16.834508, 000.15 mA
2024-01-21 08:52:17.252503, 000.14 mA
2024-01-21 08:52:17.671499, 000.14 mA
2024-01-21 08:52:18.088462, 000.14 mA
2024-01-21 08:52:18.507478, 000.15 mA
2024-01-21 08:52:18.925450, 000.15 mA
2024-01-21 08:52:19.343482, 000.15 mA
2024-01-21 08:52:19.761587, 000.15 mA
2024-01-21 08:52:20.180127, 000.14 mA
2024-01-21 08:52:20.596433, 000.14 mA
2024-01-21 08:52:21.014430, 000.14 mA
2024-01-21 08:52:21.433489, 000.15 mA
2024-01-21 08:52:21.851416, 000.15 mA
2024-01-21 08:52:22.270118, 000.15 mA
2024-01-21 08:52:22.686398, 000.14 mA
2024-01-21 08:52:23.105444, 000.14 mA
2024-01-21 08:52:23.523436, 000.14 mA
2024-01-21 08:52:23.941406, 000.15 mA
2024-01-21 08:52:24.359400, 000.15 mA
2024-01-21 08:52:24.777361, 000.15 mA
2024-01-21 08:52:25.195354, 000.15 mA
2024-01-21 08:52:25.612343, 000.15 mA
2024-01-21 08:52:26.031389, 000.15 mA
2024-01-21 08:52:26.449329, 000.14 mA
2024-01-21 08:52:26.867321, 000.15 mA
2024-01-21 08:52:27.284312, 000.15 mA
2024-01-21 08:52:27.702307, 000.15 mA
2024-01-21 08:52:28.120303, 000.15 mA
2024-01-21 08:52:28.539343, 000.15 mA
2024-01-21 08:52:28.957283, 000.15 mA
2024-01-21 08:52:29.375276, 000.15 mA
2024-01-21 08:52:29.794070, 000.15 mA
2024-01-21 08:52:30.211259, 000.15 mA
2024-01-21 08:52:30.628251, 000.15 mA
2024-01-21 08:52:31.047280, 000.14 mA
2024-01-21 08:52:31.465290, 000.14 mA
2024-01-21 08:52:31.883229, 000.14 mA
2024-01-21 08:52:32.301225, 000.14 mA
2024-01-21 08:52:32.719215, 000.15 mA
2024-01-21 08:52:33.137239, 000.15 mA
2024-01-21 08:52:33.555252, 000.15 mA
2024-01-21 08:52:33.973190, 000.15 mA
2024-01-21 08:52:34.391183, 000.15 mA
2024-01-21 08:52:34.809174, 000.15 mA
2024-01-21 08:52:35.227170, 000.15 mA
2024-01-21 08:52:35.644163, 000.15 mA
2024-01-21 08:52:36.063921, 000.15 mA
2024-01-21 08:52:36.481165, 000.15 mA
2024-01-21 08:52:36.899798, 000.15 mA
2024-01-21 08:52:37.317130, 000.15 mA
2024-01-21 08:52:37.735150, 000.15 mA
2024-01-21 08:52:38.152139, 000.15 mA
2024-01-21 08:52:38.571142, 000.15 mA
2024-01-21 08:52:38.989165, 000.15 mA
2024-01-21 08:52:39.407126, 000.15 mA
2024-01-21 08:52:39.824083, 000.15 mA
2024-01-21 08:52:40.243095, 000.15 mA
2024-01-21 08:52:40.661120, 000.15 mA
2024-01-21 08:52:41.079718, 000.15 mA
2024-01-21 08:52:41.497048, 000.15 mA
2024-01-21 08:52:41.915050, 000.15 mA
2024-01-21 08:52:42.333036, 000.15 mA
2024-01-21 08:52:42.751028, 000.15 mA
2024-01-21 08:52:43.169958, 000.15 mA
2024-01-21 08:52:43.587071, 000.15 mA
2024-01-21 08:52:44.005003, 000.15 mA
2024-01-21 08:52:44.423002, 000.15 mA
2024-01-21 08:52:44.840987, 000.15 mA
2024-01-21 08:52:45.258983, 000.15 mA
2024-01-21 08:52:45.675974, 000.15 mA
2024-01-21 08:52:46.095014, 000.15 mA
2024-01-21 08:52:46.512960, 000.15 mA
2024-01-21 08:52:46.931002, 000.15 mA
2024-01-21 08:52:47.348951, 000.15 mA
2024-01-21 08:52:47.767732, 000.15 mA
2024-01-21 08:52:48.184935, 000.15 mA
2024-01-21 08:52:48.602967, 000.15 mA
2024-01-21 08:52:49.020908, 000.15 mA
2024-01-21 08:52:49.438906, 000.15 mA
2024-01-21 08:52:49.857652, 000.15 mA
2024-01-21 08:52:50.274889, 000.15 mA
2024-01-21 08:52:50.692880, 000.15 mA
2024-01-21 08:52:51.110870, 000.14 mA
2024-01-21 08:52:51.528844, 000.14 mA
2024-01-21 08:52:51.946852, 000.14 mA
2024-01-21 08:52:52.364830, 000.15 mA
2024-01-21 08:52:52.782838, 000.15 mA
2024-01-21 08:52:53.201884, 000.15 mA
2024-01-21 08:52:53.618853, 000.15 mA
2024-01-21 08:52:54.036814, 000.15 mA
2024-01-21 08:52:54.454855, 000.15 mA
2024-01-21 08:52:54.872812, 000.15 mA
2024-01-21 08:52:55.290801, 000.15 mA
2024-01-21 08:52:55.709413, 000.14 mA
2024-01-21 08:52:56.126820, 000.15 mA
2024-01-21 08:52:56.544760, 000.15 mA
2024-01-21 08:52:56.962764, 000.15 mA
2024-01-21 08:52:57.380742, 000.15 mA
2024-01-21 08:52:57.800468, 000.15 mA
2024-01-21 08:52:58.218461, 000.15 mA
2024-01-21 08:52:58.636198, 000.15 mA
2024-01-21 08:52:59.052724, 000.15 mA
2024-01-21 08:52:59.470732, 000.60 mA
2024-01-21 08:52:59.889762, 018.13 mA
2024-01-21 08:53:00.306722, 005.37 mA
2024-01-21 08:53:00.725758, 002.46 mA
2024-01-21 08:53:01.142751, 001.25 mA
2024-01-21 08:53:01.560676, 000.77 mA
2024-01-21 08:53:01.978669, 000.45 mA
2024-01-21 08:53:02.397727, 000.40 mA
2024-01-21 08:53:02.814653, 000.31 mA
2024-01-21 08:53:03.232645, 000.29 mA
2024-01-21 08:53:03.650640, 000.29 mA
2024-01-21 08:53:04.068620, 000.28 mA
2024-01-21 08:53:04.488344, 000.26 mA
2024-01-21 08:53:04.904616, 000.25 mA
2024-01-21 08:53:05.322610, 000.21 mA
2024-01-21 08:53:05.740600, 000.22 mA
2024-01-21 08:53:06.157596, 000.22 mA
2024-01-21 08:53:06.574563, 000.22 mA
2024-01-21 08:53:06.993612, 000.22 mA
2024-01-21 08:53:07.410572, 000.22 mA
2024-01-21 08:53:07.828564, 000.22 mA
2024-01-21 08:53:08.246554, 000.22 mA
2024-01-21 08:53:08.664549, 000.22 mA
2024-01-21 08:53:09.083082, 000.22 mA
2024-01-21 08:53:09.500532, 000.21 mA
2024-01-21 08:53:09.918523, 000.21 mA
2024-01-21 08:53:10.336516, 000.21 mA
2024-01-21 08:53:10.756071, 000.21 mA
2024-01-21 08:53:11.172499, 000.21 mA
2024-01-21 08:53:11.592353, 000.21 mA
2024-01-21 08:53:12.008485, 000.21 mA
2024-01-21 08:53:12.426483, 000.22 mA
2024-01-21 08:53:12.844504, 000.21 mA
