Mode,Time(s),Value
DCI,0.9202889800,9.422442E-05
DCI,0.9346110225,9.569967E-05
DCI,0.9481239915,9.844208E-05
DCI,0.9615809917,9.904328E-05
DCI,0.9749810100,9.354460E-05
DCI,0.9916599989,9.296190E-05
DCI,1.0087929964,9.823859E-05
DCI,1.0225460529,9.840970E-05
DCI,1.0364199877,9.521409E-05
DCI,1.0498290062,9.384982E-05
DCI,1.0632480383,1.017163E-04
DCI,1.0795940161,9.806748E-05
DCI,1.0971369743,9.649973E-05
DCI,1.1109420061,9.466838E-05
DCI,1.1244510412,1.015729E-04
DCI,1.1381850243,9.575054E-05
DCI,1.1515959501,9.389607E-05
DCI,1.1680120230,1.006064E-04
DCI,1.1853389740,1.026227E-04
DCI,1.1990580559,9.843745E-05
DCI,1.2124669552,9.263355E-05
DCI,1.2259629965,1.003012E-04
DCI,1.2397669554,9.634250E-05
DCI,1.2589019537,9.842358E-05
DCI,1.2728569508,9.154214E-05
DCI,1.2871739864,1.007081E-04
DCI,1.3008229733,9.568118E-05
DCI,1.3143550158,9.226358E-05
DCI,1.3277150393,1.018227E-04
DCI,1.3475480080,1.016284E-04
DCI,1.3615570068,1.020308E-04
DCI,1.3751720190,9.732754E-05
DCI,1.3893530369,9.537133E-05
DCI,1.4029239416,9.985259E-05
DCI,1.4165630341,9.551931E-05
DCI,1.4364149570,9.552856E-05
DCI,1.4504200220,9.577829E-05
DCI,1.4640979767,1.003659E-04
DCI,1.4775259495,9.517709E-05
DCI,1.4911930561,9.098256E-05
DCI,1.5047019720,1.001856E-04
DCI,1.5243879557,1.025904E-04
DCI,1.5389369726,9.735529E-05
DCI,1.5526809692,9.154676E-05
DCI,1.5663280487,1.013047E-04
DCI,1.5797450542,9.655060E-05
DCI,1.6005209684,1.003844E-04
DCI,1.6175329685,9.561181E-05
DCI,1.6314400434,9.295727E-05
DCI,1.6453919411,1.011336E-04
DCI,1.6590900421,9.658760E-05
DCI,1.6725620031,9.338274E-05
DCI,1.6943600178,9.484412E-05
DCI,1.7243770361,1.008330E-04
DCI,1.7541110516,9.933925E-05
DCI,1.7778379917,9.760502E-05
DCI,1.8036780357,9.896928E-05
DCI,1.8180760145,9.527421E-05
DCI,1.8445340395,1.016053E-04
DCI,1.8658360243,1.005602E-04
DCI,1.8799879551,9.852532E-05
DCI,1.8934949636,9.270754E-05
DCI,1.9073100090,1.008885E-04
DCI,1.9212750196,9.635637E-05
DCI,1.9445040226,1.010781E-04
DCI,1.9628239870,1.012677E-04
DCI,1.9770799875,9.633787E-05
DCI,1.9907330275,9.497823E-05
DCI,2.0046029091,1.004538E-04
DCI,2.0184030533,9.643961E-05
DCI,2.0444779396,1.027753E-04
DCI,2.0606710911,9.607889E-05
DCI,2.0749020576,9.595403E-05
DCI,2.0885169506,9.733217E-05
DCI,2.1021809578,1.012215E-04
DCI,2.1164898872,9.480250E-05
DCI,2.1343090534,9.536208E-05
DCI,2.1578299999,9.698994E-05
DCI,2.1719501019,9.267517E-05
DCI,2.1857089996,1.014157E-04
DCI,2.2029800415,1.017163E-04
DCI,2.2170689106,9.537595E-05
DCI,2.2342851162,9.386832E-05
DCI,2.2558090687,9.393769E-05
DCI,2.2697529793,9.869180E-05
DCI,2.2872209549,9.830796E-05
DCI,2.3013470173,9.978784E-05
DCI,2.3153231144,9.317925E-05
DCI,2.3342669010,9.303127E-05
DCI,2.3544619083,9.462214E-05
DCI,2.3721010685,9.199073E-05
DCI,2.3861010075,1.000329E-04
DCI,2.4002640247,1.002087E-04
DCI,2.4142999649,9.375733E-05
DCI,2.4342629910,9.306364E-05
DCI,2.4562349319,9.648124E-05
DCI,2.4701569080,9.494586E-05
DCI,2.4841010571,1.011244E-04
DCI,2.4978539944,9.555169E-05
DCI,2.5115780830,9.376196E-05
DCI,2.5346839428,9.250406E-05
DCI,2.5534589291,9.236070E-05
DCI,2.5675179958,9.905253E-05
DCI,2.5815329552,9.588003E-05
DCI,2.5992369652,9.714256E-05
DCI,2.6133539677,9.140802E-05
DCI,2.6342918873,9.243931E-05
DCI,2.6554670334,9.554244E-05
DCI,2.6694281101,9.543145E-05
DCI,2.6832621098,1.019660E-04
DCI,2.6971600056,9.568580E-05
DCI,2.7113270760,9.255493E-05
DCI,2.7345468998,9.580604E-05
DCI,2.7533099651,9.019637E-05
DCI,2.7673571110,1.011752E-04
DCI,2.7812530994,1.020169E-04
DCI,2.7986741066,9.505685E-05
DCI,2.8127698898,9.268904E-05
DCI,2.8342781067,9.518172E-05
DCI,2.8517680168,9.279079E-05
DCI,2.8657710552,1.020030E-04
DCI,2.8832390308,1.004075E-04
DCI,2.8976430893,9.603727E-05
DCI,2.9116539955,9.194448E-05
DCI,2.9346940517,9.439553E-05
DCI,2.9509780407,9.229595E-05
DCI,2.9685499668,9.831721E-05
DCI,2.9825739861,9.862244E-05
DCI,2.9968459606,9.741541E-05
DCI,3.0106999874,9.387295E-05
DCI,3.0345070362,9.456202E-05
DCI,3.0532081127,9.368796E-05
DCI,3.0673050880,9.989421E-05
DCI,3.0809381008,1.008885E-04
DCI,3.0950989723,9.401631E-05
DCI,3.1089169979,9.944099E-05
DCI,3.1320869923,9.392382E-05
DCI,3.1510260105,9.484874E-05
DCI,3.1651709080,1.014990E-04
DCI,3.1789009571,9.895078E-05
DCI,3.1932129860,9.323937E-05
DCI,3.2071609497,1.012122E-04
DCI,3.2343549728,1.021048E-04
DCI,3.2494599819,9.507997E-05
DCI,3.2634580135,1.031314E-04
DCI,3.2771899700,9.614364E-05
DCI,3.2915298939,9.476088E-05
DCI,3.3058929443,9.933000E-05
DCI,3.3242919445,1.015729E-04
DCI,3.3477029800,1.014527E-04
DCI,3.3618860245,1.013926E-04
DCI,3.3757069111,9.636562E-05
DCI,3.3934628963,9.409031E-05
DCI,3.4080159664,9.584304E-05
DCI,3.4328539371,9.150052E-05
DCI,3.4473481178,1.005139E-04
DCI,3.4610059261,1.021002E-04
DCI,3.4780480862,9.600952E-05
DCI,3.4928441048,9.197223E-05
DCI,3.5069520473,1.017163E-04
DCI,3.5242919922,1.001023E-04
DCI,3.5462229252,1.016701E-04
DCI,3.5634961128,1.010365E-04
DCI,3.5776150227,9.647661E-05
DCI,3.5917661190,9.178262E-05
DCI,3.6100940704,9.370184E-05
DCI,3.6345698833,9.441865E-05
DCI,3.6529860497,9.167625E-05
DCI,3.6670351028,1.004862E-04
DCI,3.6809000969,1.006896E-04
DCI,3.6951138973,9.466376E-05
DCI,3.7143089771,9.435391E-05
DCI,3.7367990017,9.748940E-05
DCI,3.7510399818,9.330412E-05
DCI,3.7647941113,1.005463E-04
DCI,3.7786469460,9.481175E-05
DCI,3.7928459644,9.533433E-05
DCI,3.8145189285,9.226820E-05
DCI,3.8344540596,9.255031E-05
DCI,3.8487739563,9.908952E-05
DCI,3.8626110554,1.011984E-04
DCI,3.8765161037,9.800274E-05
DCI,3.8906478882,9.402094E-05
DCI,3.9144599438,9.376196E-05
DCI,3.9326550961,9.409031E-05
DCI,3.9471499920,1.015221E-04
DCI,3.9608891010,9.667547E-05
DCI,3.9747900963,9.317463E-05
DCI,3.9889390469,9.506148E-05
DCI,4.0145120621,9.302664E-05
DCI,4.0310378075,9.526033E-05
DCI,4.0454130173,1.021418E-04
DCI,4.0590600967,9.783625E-05
DCI,4.0765128136,9.515859E-05
DCI,4.0908470154,9.622226E-05
DCI,4.1145019531,9.484874E-05
DCI,4.1303539276,9.693907E-05
DCI,4.1447300911,1.008099E-04
DCI,4.1621007919,1.020770E-04
DCI,4.1764888763,9.608352E-05
DCI,4.2016978264,1.010226E-04
DCI,4.2158980370,9.465451E-05
DCI,4.2297120094,9.660610E-05
DCI,4.2475042343,9.767439E-05
DCI,4.2618131638,1.003937E-04
DCI,4.2844471931,1.011429E-04
DCI,4.3008990288,1.021418E-04
DCI,4.3149600029,9.551469E-05
DCI,4.3321199417,9.182424E-05
DCI,4.3467869759,1.003659E-04
DCI,4.3607568741,1.005833E-04
DCI,4.3844752312,1.024701E-04
DCI,4.4004650116,9.820159E-05
DCI,4.4180989265,9.753565E-05
DCI,4.4323139191,9.278616E-05
DCI,4.4466938972,9.913114E-05
DCI,4.4643077850,1.029603E-04
DCI,4.4853620529,1.016747E-04
DCI,4.5030059814,1.014712E-04
DCI,4.5171427727,9.530658E-05
DCI,4.5312609673,9.383595E-05
DCI,4.5455031395,1.008423E-04
DCI,4.5642819405,1.014990E-04
DCI,4.5874090195,1.011429E-04
DCI,4.6017599106,1.025534E-04
DCI,4.6155152321,9.615289E-05
DCI,4.6294150352,9.349835E-05
DCI,4.6432490349,1.005324E-04
DCI,4.6643061638,1.015498E-04
DCI,4.6853981018,1.003983E-04
DCI,4.6997427940,9.660148E-05
DCI,4.7133951187,9.223583E-05
DCI,4.7273230553,1.007498E-04
DCI,4.7412819862,1.022204E-04
DCI,4.7644290924,1.007729E-04
DCI,4.7832980156,9.909415E-05
DCI,4.7976927757,9.708244E-05
DCI,4.8114228249,9.177799E-05
DCI,4.8254690170,9.891841E-05
DCI,4.8397750854,9.570430E-05
DCI,4.8645448685,9.961210E-05
DCI,4.8822321892,1.017024E-04
DCI,4.8967890739,9.568580E-05
DCI,4.9108691216,9.338736E-05
DCI,4.9251189232,1.019290E-04
DCI,4.9443049431,1.010966E-04
DCI,4.9666910172,9.826172E-05
DCI,4.9808712006,1.003520E-04
DCI,4.9946279526,9.466838E-05
DCI,5.0089859962,9.993120E-05
DCI,5.0229849815,1.009764E-04
DCI,5.0443191528,1.006804E-04
DCI,5.0676918030,9.799811E-05
DCI,5.0816359520,9.815535E-05
DCI,5.0993170738,9.973697E-05
DCI,5.1136140823,9.347986E-05
DCI,5.1343250275,9.408568E-05
DCI,5.1527881622,9.327175E-05
DCI,5.1668472290,1.001717E-04
DCI,5.1838388443,1.027476E-04
DCI,5.1985740662,9.530196E-05
DCI,5.2126331329,9.451115E-05
DCI,5.2343239784,9.236532E-05
DCI,5.2518658638,9.249481E-05
DCI,5.2692470551,9.426604E-05
DCI,5.2840170860,1.027152E-04
DCI,5.2981238365,9.713793E-05
DCI,5.3231248856,1.013880E-04
DCI,5.3374347687,9.446952E-05
DCI,5.3550782204,9.553781E-05
DCI,5.3694357872,9.471925E-05
DCI,5.3835730553,1.011290E-04
DCI,5.4042978287,1.006249E-04
DCI,5.4231071472,1.031777E-04
DCI,5.4409117699,1.021926E-04
DCI,5.4556870461,9.589853E-05
DCI,5.4698657990,9.742928E-05
DCI,5.4945311546,9.402556E-05
DCI,5.5091409683,9.611589E-05
DCI,5.5265879631,1.016886E-04
DCI,5.5410261154,1.001347E-04
DCI,5.5555019379,9.382670E-05
DCI,5.5742831230,9.517247E-05
DCI,5.5946907997,9.568580E-05
DCI,5.6126332283,9.124154E-05
DCI,5.6272192001,9.969997E-05
DCI,5.6501379013,9.193061E-05
DCI,5.6834540367,1.024100E-04
DCI,5.7012128830,9.949649E-05
DCI,5.7160658836,9.570892E-05
DCI,5.7303748131,9.208322E-05
DCI,5.7522711754,9.158376E-05
DCI,5.7694611549,9.244856E-05
DCI,5.7870340347,9.863168E-05
DCI,5.8013682365,9.952886E-05
DCI,5.8157877922,9.631475E-05
DCI,5.8342661858,9.379433E-05
DCI,5.8551220894,9.364172E-05
DCI,5.8726429939,9.298040E-05
DCI,5.8871769905,9.963060E-05
DCI,5.9012479782,9.683271E-05
DCI,5.9243979454,1.009579E-04
DCI,5.9408211708,9.937162E-05
DCI,5.9587230682,9.832184E-05
DCI,5.9729900360,9.419667E-05
DCI,5.9871678352,1.010596E-04
DCI,6.0120558739,1.020123E-04
DCI,6.0264267921,9.920051E-05
DCI,6.0437989235,1.028123E-04
DCI,6.0586662292,9.793337E-05
DCI,6.0727901459,9.140340E-05
DCI,6.0943498611,9.531583E-05
DCI,6.1118621826,9.257343E-05
DCI,6.1294651031,9.562568E-05
DCI,6.1436309814,1.006018E-04
DCI,6.1579961777,9.838196E-05
DCI,6.1720948219,9.162076E-05
DCI,6.1943039894,9.512160E-05
DCI,6.2144451141,9.627313E-05
DCI,6.2286272049,9.828021E-05
DCI,6.2424631119,1.012585E-04
DCI,6.2568559647,9.580142E-05
DCI,6.2709298134,9.183349E-05
DCI,6.2896847725,9.830334E-05
DCI,6.3128252029,9.255956E-05
DCI,6.3270111084,9.729054E-05
DCI,6.3409199715,1.010689E-04
DCI,6.3548851013,9.526496E-05
DCI,6.3692059517,1.005971E-04
DCI,6.3900198936,9.184274E-05
DCI,6.4115381241,9.360934E-05
DCI,6.4257798195,1.011475E-04
DCI,6.4395298958,9.736454E-05
DCI,6.4535188675,9.346598E-05
DCI,6.4681830406,9.903865E-05
DCI,6.4945149422,9.438166E-05
DCI,6.5106029510,9.132941E-05
DCI,6.5248208046,1.004584E-04
DCI,6.5389552116,9.928376E-05
DCI,6.5532507896,9.377121E-05
DCI,6.5742940903,9.444178E-05
DCI,6.5957460403,9.632862E-05
DCI,6.6102371216,9.418280E-05
DCI,6.6244797707,1.018042E-04
DCI,6.6389579773,9.889529E-05
DCI,6.6580247879,9.840045E-05
DCI,6.6848340034,1.002919E-04
DCI,6.6990609169,9.907102E-05
DCI,6.7136168480,9.257805E-05
DCI,6.7280969620,9.446490E-05
DCI,6.7545170784,9.592628E-05
DCI,6.7704482079,9.655985E-05
DCI,6.7846689224,1.005925E-04
DCI,6.7985811234,9.608352E-05
DCI,6.8165550232,9.782238E-05
DCI,6.8308358192,9.144502E-05
DCI,6.8544640541,9.559331E-05
DCI,6.8704929352,9.218496E-05
DCI,6.8847317696,1.024747E-04
DCI,6.9026160240,9.999595E-05
DCI,6.9173607826,9.737379E-05
DCI,6.9426441193,1.014388E-04
DCI,6.9570260048,9.624538E-05
DCI,6.9711518288,9.107968E-05
DCI,6.9890332222,9.764202E-05
DCI,7.0033898354,1.006203E-04
DCI,7.0242857933,1.019984E-04
DCI,7.0428619385,1.017302E-04
DCI,7.0606589317,9.811373E-05
DCI,7.0753598213,9.437241E-05
DCI,7.0896410942,9.163926E-05
DCI,7.1109747887,9.119067E-05
DCI,7.1289157867,9.955661E-05
DCI,7.1465520859,9.825247E-05
DCI,7.1612720490,1.002041E-04
DCI,7.1755609512,9.563955E-05
DCI,7.1942691803,9.427067E-05
DCI,7.2151470184,9.355385E-05
DCI,7.2326359749,9.409493E-05
DCI,7.2472929955,9.917277E-05
DCI,7.2617387772,9.711481E-05
DCI,7.2844381332,1.021695E-04
DCI,7.3010601997,1.001624E-04
DCI,7.3190259933,9.726280E-05
DCI,7.3335151672,9.388220E-05
DCI,7.3477058411,1.014018E-04
DCI,7.3727359772,9.242544E-05
DCI,7.3872160912,9.996820E-05
DCI,7.4050149918,1.006619E-04
DCI,7.4197502136,9.778538E-05
DCI,7.4340372086,9.245319E-05
DCI,7.4543251991,9.515859E-05
DCI,7.4731750488,9.261043E-05
DCI,7.4908728600,9.136640E-05
DCI,7.5054478645,1.002364E-04
DCI,7.5200881958,9.759577E-05
DCI,7.5445318222,1.007081E-04
DCI,7.5594649315,9.657373E-05
DCI,7.5774159431,9.823397E-05
DCI,7.5918521881,9.206010E-05
DCI,7.6060581207,1.011244E-04
DCI,7.6242527962,1.013880E-04
DCI,7.6454238892,1.017996E-04
DCI,7.6632080078,1.005602E-04
DCI,7.6819248199,1.017117E-04
DCI,7.6965260506,9.665697E-05
DCI,7.7142691612,9.626850E-05
DCI,7.7359328270,9.337811E-05
DCI,7.7535939217,9.436778E-05
DCI,7.7680439949,9.735066E-05
DCI,7.7825651169,1.032239E-04
DCI,7.8042731285,1.017996E-04
DCI,7.8220047951,1.005879E-04
DCI,7.8398342133,1.003844E-04
DCI,7.8543457985,9.528346E-05
DCI,7.8685269356,9.156526E-05
DCI,7.8936429024,9.373421E-05
DCI,7.9081859589,9.798424E-05
DCI,7.9260869026,9.902940E-05
DCI,7.9404721260,9.781775E-05
DCI,7.9547572136,9.678646E-05
DCI,7.9742798805,9.217109E-05
DCI,7.9942941666,9.391919E-05
DCI,8.0118751526,9.443253E-05
DCI,8.0268030167,1.006341E-04
DCI,8.0409832001,1.026181E-04
DCI,8.0644836426,9.986646E-05
DCI,8.0806407928,9.671247E-05
DCI,8.0983438492,9.735066E-05
DCI,8.1127128601,9.187049E-05
DCI,8.1273660660,9.525571E-05
DCI,8.1524696350,9.211097E-05
DCI,8.1700839996,9.567655E-05
DCI,8.1848239899,1.038529E-04
DCI,8.1990995407,9.868256E-05
DCI,8.2133064270,9.324862E-05
DCI,8.2342643738,9.588928E-05
DCI,8.2560129166,9.705931E-05
DCI,8.2703075409,9.157451E-05
DCI,8.2850122452,1.003197E-04
DCI,8.2992639542,9.696682E-05
DCI,8.3230743408,1.012816E-04
DCI,8.3420686722,9.981559E-05
DCI,8.3564882278,9.712406E-05
DCI,8.3707475662,9.276304E-05
DCI,8.3852033615,1.024470E-04
DCI,8.4043264389,1.017996E-04
DCI,8.4281911850,9.853919E-05
DCI,8.4426412582,1.013278E-04
DCI,8.4568948746,9.586154E-05
DCI,8.4711027145,9.090856E-05
DCI,8.4944009781,9.330874E-05
DCI,8.5141649246,9.446028E-05
DCI,8.5286989212,9.129703E-05
DCI,8.5428867340,1.016886E-04
DCI,8.5571155548,9.634712E-05
DCI,8.5746107101,9.448340E-05
DCI,8.5997991562,9.986646E-05
DCI,8.6141796112,9.493199E-05
DCI,8.6286630630,9.286940E-05
DCI,8.6428756714,1.014342E-04
DCI,8.6643342972,1.019522E-04
DCI,8.6894512177,9.242544E-05
DCI,8.7038125992,1.013325E-04
DCI,8.7181606293,9.916814E-05
DCI,8.7327556610,9.250868E-05
DCI,8.7543478012,9.612514E-05
DCI,8.7749786377,9.778538E-05
DCI,8.7895183563,9.507535E-05
DCI,8.8037452698,9.991733E-05
DCI,8.8179206848,9.853919E-05
DCI,8.8430814743,1.023684E-04
DCI,8.8609352112,1.005093E-04
DCI,8.8753662109,9.548232E-05
DCI,8.8900356293,9.188898E-05
DCI,8.9043350220,1.005139E-04
DCI,8.9242649078,1.014435E-04
DCI,8.9467029572,9.660610E-05
DCI,8.9610328674,1.016099E-04
DCI,8.9754838943,9.551006E-05
DCI,8.9899625778,9.273529E-05
DCI,9.0144882202,9.664772E-05
DCI,9.0331096649,9.102880E-05
DCI,9.0475864410,9.754027E-05
DCI,9.0620384216,1.012492E-04
DCI,9.0765438080,9.686970E-05
DCI,9.0942878723,9.571817E-05
DCI,9.1188659668,9.531583E-05
DCI,9.1334991455,9.466376E-05
DCI,9.1477756500,9.785937E-05
DCI,9.1620197296,1.020447E-04
DCI,9.1842603683,1.023129E-04
DCI,9.2047262192,1.015822E-04
DCI,9.2190561295,9.974159E-05
DCI,9.2335481644,9.419205E-05
DCI,9.2479562759,9.862706E-05
DCI,9.2728500366,9.422442E-05
DCI,9.2911729813,9.303127E-05
DCI,9.3054876328,9.875193E-05
DCI,9.3197784424,9.858081E-05
DCI,9.3344764709,9.553319E-05
DCI,9.3543138504,9.459901E-05
DCI,9.3766784668,9.566268E-05
DCI,9.3914260864,9.251331E-05
DCI,9.4058580399,1.004723E-04
DCI,9.4201412201,9.924676E-05
DCI,9.4445161819,9.911265E-05
DCI,9.4632129669,1.017394E-04
DCI,9.4777240753,9.864093E-05
DCI,9.4924945831,9.107968E-05
DCI,9.5068330765,9.578754E-05
DCI,9.5242624283,1.005232E-04
DCI,9.5493068695,9.547307E-05
DCI,9.5636692047,1.008053E-04
DCI,9.5779771805,9.699919E-05
DCI,9.5925550461,9.264742E-05
DCI,9.6142873764,9.714718E-05
DCI,9.6354579926,9.686508E-05
DCI,9.6499490738,9.251793E-05
DCI,9.6644649506,1.019198E-04
DCI,9.6830253601,1.015128E-04
DCI,9.7041130066,1.011799E-04
DCI,9.7257900238,1.015591E-04
DCI,9.7404642105,1.016192E-04
DCI,9.7547712326,9.615751E-05
DCI,9.7691011429,9.193986E-05
DCI,9.7892732620,9.270292E-05
DCI,9.8117465973,9.167163E-05
DCI,9.8261547089,9.671709E-05
DCI,9.8407220840,9.904790E-05
DCI,9.8550758362,9.596328E-05
DCI,9.8745479584,9.424754E-05
DCI,9.8975820541,9.442790E-05
DCI,9.9118490219,9.442790E-05
DCI,9.9262247086,9.802123E-05
DCI,9.9409379959,1.003752E-04
DCI,9.9598512650,9.951961E-05
DCI,9.9835376740,1.032748E-04
DCI,9.9981193542,9.933463E-05
DCI,10.0124597549,9.236532E-05
DCI,10.0268239975,9.980171E-05
DCI,10.0449323654,9.866406E-05
DCI,10.0693664551,9.337811E-05
DCI,10.0842847824,9.978322E-05
DCI,10.0990037918,9.903403E-05
DCI,10.1133260727,9.325787E-05
DCI,10.1344709396,9.720730E-05
DCI,10.1560649872,9.779463E-05
DCI,10.1705179214,9.105655E-05
DCI,10.1851406097,9.952424E-05
DCI,10.1995830536,9.758190E-05
DCI,10.2245340347,1.017117E-04
DCI,10.2431488037,1.008469E-04
DCI,10.2576341629,9.808598E-05
DCI,10.2720527649,9.270754E-05
DCI,10.2867450714,9.497823E-05
DCI,10.3142700195,1.007359E-04
DCI,10.3292875290,9.743853E-05
DCI,10.3438625336,1.002041E-04
DCI,10.3582448959,9.573205E-05
DCI,10.3726005554,9.793337E-05
DCI,10.3907690048,9.155139E-05
DCI,10.4156990051,9.580142E-05
DCI,10.4301280975,9.187974E-05
DCI,10.4448719025,1.032008E-04
DCI,10.4592218399,9.993583E-05
DCI,10.4845151901,1.001116E-04
DCI,10.5024986267,1.011475E-04
DCI,10.5170316696,9.515859E-05
DCI,10.5315418243,9.073283E-05
DCI,10.5462522507,9.847907E-05
DCI,10.5643224716,1.015406E-04
DCI,10.5889797211,9.249481E-05
DCI,10.6033315659,1.020447E-04
DCI,10.6177873611,9.634250E-05
DCI,10.6320791245,9.353073E-05
DCI,10.6542968750,9.426142E-05
DCI,10.6751804352,9.553319E-05
DCI,10.6938695908,9.446490E-05
DCI,10.7086887360,9.365097E-05
DCI,10.7231979370,1.006018E-04
DCI,10.7444801331,9.904790E-05
DCI,10.7660226822,1.000977E-04
DCI,10.7804145813,9.860856E-05
DCI,10.7951555252,9.634250E-05
DCI,10.8096113205,9.534820E-05
DCI,10.8345203400,9.636100E-05
DCI,10.8530931473,9.144965E-05
DCI,10.8676939011,9.655060E-05
DCI,10.8821296692,1.020447E-04
DCI,10.8967304230,9.689745E-05
DCI,10.9243288040,9.650436E-05
DCI,10.9394121170,9.778075E-05
DCI,10.9540557861,9.595403E-05
DCI,10.9683799744,9.477012E-05
DCI,10.9831514359,1.020724E-04
DCI,11.0043144226,1.016516E-04
DCI,11.0257425308,9.976472E-05
DCI,11.0401639938,1.020030E-04
DCI,11.0550317764,9.665697E-05
DCI,11.0697383881,9.198610E-05
DCI,11.0945339203,9.534820E-05
DCI,11.1127910614,9.424292E-05
DCI,11.1273870468,9.694832E-05
DCI,11.1421804428,1.026089E-04
DCI,11.1572217941,9.650898E-05
DCI,11.1845817566,1.025626E-04
DCI,11.1998271942,1.005139E-04
DCI,11.2141981125,9.593553E-05
DCI,11.2285737991,9.186124E-05
DCI,11.2431421280,1.010457E-04
DCI,11.2642755508,1.018412E-04
DCI,11.2859764099,9.750328E-05
DCI,11.3009023666,9.954274E-05
DCI,11.3153791428,9.616676E-05
DCI,11.3300886154,9.370184E-05
DCI,11.3480939865,9.274454E-05
DCI,11.3725347519,9.283703E-05
DCI,11.3869972229,9.936700E-05
DCI,11.4022016525,1.015221E-04
DCI,11.4171495438,9.661072E-05
DCI,11.4445209503,1.000699E-04
DCI,11.4599704742,9.887679E-05
DCI,11.4746379852,9.646736E-05
DCI,11.4891719818,9.423367E-05
DCI,11.5042247772,1.006341E-04
DCI,11.5243158340,1.004075E-04
DCI,11.5465517044,9.987108E-05
DCI,11.5612764359,1.021510E-04
DCI,11.5758399963,9.635175E-05
DCI,11.5906324387,9.186586E-05
DCI,11.6144304276,9.695295E-05
DCI,11.6336050034,9.524184E-05
DCI,11.6482458115,9.486724E-05
DCI,11.6630878448,1.023360E-04
DCI,11.6781311035,9.614364E-05
DCI,11.7003402710,1.019984E-04
DCI,11.7247953415,1.014990E-04
DCI,11.7394037247,1.006156E-04
DCI,11.7577056885,9.696220E-05
DCI,11.7724065781,9.557481E-05
DCI,11.7943420410,9.487649E-05
DCI,11.8144016266,9.549619E-05
DCI,11.8289098740,9.170862E-05
DCI,11.8469209671,9.837271E-05
DCI,11.8618917465,1.003844E-04
DCI,11.8842849731,1.022528E-04
DCI,11.9025478363,1.009671E-04
DCI,11.9171895981,9.753102E-05
DCI,11.9354066849,9.554244E-05
DCI,11.9500827789,9.283703E-05
DCI,11.9744634628,9.525571E-05
DCI,11.9905242920,9.203697E-05
DCI,12.0053749084,9.800736E-05
DCI,12.0233459473,1.022944E-04
DCI,12.0382833481,9.908952E-05
DCI,12.0637235641,1.013186E-04
DCI,12.0784549713,1.001301E-04
DCI,12.0961799622,9.585691E-05
DCI,12.1112546921,9.384982E-05
DCI,12.1258974075,1.003289E-04
DCI,12.1442737579,1.007035E-04
DCI,12.1658229828,9.946412E-05
DCI,12.1841764450,1.013140E-04
DCI,12.1989088058,9.803511E-05
DCI,12.2137241364,9.714718E-05
DCI,12.2343196869,9.553319E-05
DCI,12.2538614273,9.631012E-05
DCI,12.2734012604,9.761427E-05
DCI,12.2882442474,9.494586E-05
DCI,12.3028278351,9.995433E-05
DCI,12.3243360519,9.959361E-05
DCI,12.3429260254,1.017579E-04
DCI,12.3611640930,1.016516E-04
