Mode,Time(s),Value
DCI,14.6074647903,4.139735E-05
DCI,14.6268472672,1.003798E-04
DCI,14.6569833755,6.247176E-05
DCI,14.6792621613,5.880443E-05
DCI,14.6988830566,6.723975E-05
DCI,14.7182683945,4.897248E-05
DCI,14.7408189774,9.678184E-05
DCI,14.7700548172,1.694697E-05
DCI,14.7893114090,5.740317E-05
DCI,14.8090133667,6.304521E-05
DCI,14.8368711472,3.957988E-05
DCI,14.8611202240,8.487343E-05
DCI,14.8804016113,1.054206E-04
DCI,14.9000368118,1.161128E-04
DCI,14.9267549515,7.502761E-05
DCI,14.9522380829,1.370974E-05
DCI,14.9749937057,9.468957E-06
DCI,14.9946670532,1.346463E-05
DCI,15.0247325897,1.044263E-04
DCI,15.0441598892,1.102534E-04
DCI,15.0670814514,8.345367E-05
DCI,15.0864143372,8.477169E-05
DCI,15.1119985580,7.457246E-06
DCI,15.1423177719,1.146653E-04
DCI,15.1620798111,9.976472E-05
DCI,15.1812276840,1.107343E-04
DCI,15.2066812515,8.919745E-05
DCI,15.2336473465,9.848176E-06
DCI,15.2532491684,1.467628E-05
DCI,15.2722873688,1.253046E-05
DCI,15.2966842651,1.645214E-05
DCI,15.3243379593,1.024747E-04
DCI,15.3436727524,8.434622E-05
DCI,15.3631010056,1.098140E-04
DCI,15.3867197037,4.571213E-05
DCI,15.4153928757,1.830199E-05
DCI,15.4348812103,1.749268E-05
DCI,15.4582662582,4.839441E-05
DCI,15.4869079590,4.445423E-05
DCI,15.5111141205,1.099971E-05
DCI,15.5303564072,7.947456E-06
DCI,15.5497636795,1.300679E-05
DCI,15.5767793655,4.753885E-05
DCI,15.6022377014,9.068196E-05
DCI,15.6215162277,1.027892E-04
DCI,15.6406621933,9.129703E-05
DCI,15.6667261124,4.376978E-05
DCI,15.6928539276,8.164813E-06
DCI,15.7124738693,1.133268E-05
DCI,15.7315292358,1.467166E-05
DCI,15.7567129135,4.763597E-05
DCI,15.7835874557,1.137958E-04
DCI,15.8032970428,1.041674E-04
DCI,15.8226070404,1.203813E-04
DCI,15.8467130661,9.225433E-05
DCI,15.8744163513,3.081622E-05
DCI,15.8937292099,9.357966E-06
DCI,15.9133520126,8.229558E-06
DCI,15.9367437363,2.662631E-05
DCI,15.9652442932,6.784095E-05
DCI,15.9846715927,4.398252E-05
DCI,16.0047016144,8.959055E-05
DCI,16.0366458893,4.329345E-05
DCI,16.0568122864,5.443416E-05
DCI,16.0760173798,2.328271E-05
DCI,16.0953273773,1.523124E-05
DCI,16.1269321442,4.205405E-05
DCI,16.1477622986,5.677885E-05
DCI,16.1708946228,8.164813E-06
DCI,16.1902523041,1.039851E-05
DCI,16.2166976929,5.460528E-05
DCI,16.2395782471,8.926220E-05
DCI,16.2627296448,5.889693E-05
DCI,16.2821025848,8.522490E-05
DCI,16.3066692352,3.770228E-05
DCI,16.3316020966,1.834361E-05
DCI,16.3546447754,8.784512E-06
DCI,16.3739242554,1.426469E-05
DCI,16.3966960907,5.472552E-05
DCI,16.4266796112,7.204010E-05
DCI,16.4459323883,6.364641E-05
DCI,16.4692325592,1.290505E-05
DCI,16.4968013763,3.567669E-05
DCI,16.5219783783,1.198032E-04
DCI,16.5414047241,1.071317E-04
DCI,16.5611896515,1.011845E-04
DCI,16.5867443085,9.226820E-05
DCI,16.6138553619,1.133730E-05
DCI,16.6331996918,8.442290E-06
DCI,16.6522579193,7.041030E-06
DCI,16.6767158508,3.821561E-05
DCI,16.7046661377,6.021494E-05
DCI,16.7241172791,8.888760E-05
DCI,16.7431430817,9.789637E-05
DCI,16.7667255402,4.711339E-05
