Mode,Time(s),Value
DCI,1.4011240005,1.857873E-04
DCI,1.4077130556,1.890708E-04
DCI,1.4141680002,1.935474E-04
DCI,1.4204200506,1.930156E-04
DCI,1.4266819954,1.870545E-04
DCI,1.4332900047,1.910085E-04
DCI,1.4438760281,1.839652E-04
DCI,1.4508730173,1.932422E-04
DCI,1.4623390436,1.861295E-04
DCI,1.4753110409,1.893067E-04
DCI,1.4823900461,1.860371E-04
DCI,1.4891070127,1.890801E-04
DCI,1.4955780506,1.970575E-04
DCI,1.5018520355,1.848948E-04
DCI,1.5081310272,1.897090E-04
DCI,1.5144850016,1.951013E-04
DCI,1.5246100426,1.876002E-04
DCI,1.5316519737,1.918918E-04
DCI,1.5388009548,1.924144E-04
DCI,1.5523140430,1.932653E-04
DCI,1.5623550415,1.914617E-04
DCI,1.5701919794,1.891448E-04
DCI,1.5769579411,1.936076E-04
DCI,1.5837470293,1.856763E-04
DCI,1.5900629759,1.921138E-04
DCI,1.5965030193,1.947591E-04
DCI,1.6029150486,1.871007E-04
DCI,1.6134090424,1.943891E-04
DCI,1.6202859879,1.877805E-04
DCI,1.6271129847,1.888442E-04
DCI,1.6426390409,1.864625E-04
DCI,1.6517250538,1.902686E-04
DCI,1.6586840153,1.942319E-04
DCI,1.6652020216,1.850289E-04
DCI,1.6714750528,1.924468E-04
DCI,1.6778390408,1.923219E-04
DCI,1.6844300032,1.872580E-04
DCI,1.6906950474,1.912490E-04
DCI,1.7014709711,1.882199E-04
DCI,1.7084540129,1.872163E-04
DCI,1.7152539492,1.956748E-04
DCI,1.7325689793,1.906108E-04
DCI,1.7393239737,1.924283E-04
DCI,1.7469489574,1.895148E-04
DCI,1.7535550594,1.956378E-04
DCI,1.7599480152,1.885436E-04
DCI,1.7664430141,1.872210E-04
DCI,1.7737209797,1.965904E-04
DCI,1.7871119976,1.898616E-04
DCI,1.7943849564,1.948192E-04
DCI,1.8011070490,1.897229E-04
DCI,1.8123159409,1.962898E-04
DCI,1.8255759478,1.946805E-04
DCI,1.8327360153,1.965350E-04
DCI,1.8392180204,1.884881E-04
DCI,1.8459839821,1.892373E-04
DCI,1.8524240255,1.940238E-04
DCI,1.8587100506,1.955129E-04
DCI,1.8690229654,1.905784E-04
DCI,1.8758269548,1.924560E-04
DCI,1.8825670481,1.857318E-04
DCI,1.8891730309,1.892697E-04
DCI,1.9023220539,1.854127E-04
DCI,1.9141039848,1.909022E-04
DCI,1.9209259748,1.891633E-04
DCI,1.9274990559,1.895841E-04
DCI,1.9341640472,1.938064E-04
DCI,1.9405070543,1.917762E-04
DCI,1.9509669542,1.915681E-04
DCI,1.9579470158,1.935197E-04
DCI,1.9645129442,1.846635E-04
DCI,1.9710799456,1.898385E-04
DCI,1.9778070450,1.934966E-04
DCI,1.9923119545,1.936816E-04
DCI,2.0023550987,1.895379E-04
DCI,2.0092949867,1.895518E-04
DCI,2.0158879757,1.937694E-04
DCI,2.0223510265,1.856995E-04
DCI,2.0286679268,1.903935E-04
DCI,2.0389881134,1.915542E-04
DCI,2.0462861061,1.877343E-04
DCI,2.0528180599,1.926595E-04
DCI,2.0593829155,1.906016E-04
DCI,2.0661399364,1.879933E-04
DCI,2.0824959278,1.849826E-04
DCI,2.0906980038,1.890199E-04
DCI,2.0979619026,1.920398E-04
DCI,2.1045091152,1.862128E-04
DCI,2.1108191013,1.895564E-04
DCI,2.1172680855,1.945047E-04
DCI,2.1276669502,1.886546E-04
DCI,2.1344621181,1.958783E-04
DCI,2.1408729553,1.839144E-04
DCI,2.1478168964,1.895888E-04
DCI,2.1545979977,1.960586E-04
DCI,2.1725039482,1.920953E-04
DCI,2.1793289185,1.924375E-04
DCI,2.1858539581,1.858289E-04
DCI,2.1922280788,1.925023E-04
DCI,2.1989281178,1.917346E-04
DCI,2.2092709541,1.898292E-04
DCI,2.2161118984,1.948377E-04
DCI,2.2226738930,1.861249E-04
DCI,2.2290201187,1.897136E-04
DCI,2.2356278896,1.963638E-04
DCI,2.2423300743,1.859122E-04
DCI,2.2524149418,1.920814E-04
DCI,2.2674798965,1.891402E-04
DCI,2.2740719318,1.950921E-04
DCI,2.2804288864,1.866013E-04
DCI,2.2868080139,1.887378E-04
DCI,2.2975590229,1.939452E-04
DCI,2.3043169975,1.856347E-04
DCI,2.3107430935,1.930202E-04
DCI,2.3172419071,1.929370E-04
DCI,2.3238561153,1.861480E-04
DCI,2.3304290771,1.900374E-04
DCI,2.3422980309,1.887748E-04
DCI,2.3550090790,1.956239E-04
DCI,2.3623659611,1.874244E-04
DCI,2.3689489365,1.896628E-04
DCI,2.3794329166,1.944492E-04
DCI,2.3898310661,1.891402E-04
DCI,2.3969979286,1.931035E-04
DCI,2.4036049843,1.861111E-04
DCI,2.4101860523,1.892697E-04
DCI,2.4170300961,1.927613E-04
DCI,2.4324300289,1.892373E-04
DCI,2.4415049553,1.946435E-04
DCI,2.4488239288,1.891910E-04
DCI,2.4554181099,1.944076E-04
DCI,2.4658389091,1.846404E-04
DCI,2.4726350307,1.960817E-04
DCI,2.4790570736,1.897784E-04
DCI,2.4855248928,1.869990E-04
DCI,2.4918010235,1.892789E-04
DCI,2.4988160133,1.935844E-04
DCI,2.5056009293,1.892697E-04
DCI,2.5225250721,1.840300E-04
DCI,2.5293009281,1.920444E-04
DCI,2.5369319916,1.935752E-04
DCI,2.5435929298,1.847607E-04
DCI,2.5543808937,1.955037E-04
DCI,2.5610139370,1.910548E-04
DCI,2.5675249100,1.881829E-04
DCI,2.5739901066,1.952863E-04
DCI,2.5803070068,1.910455E-04
DCI,2.5871191025,1.888350E-04
DCI,2.5937991142,1.930526E-04
DCI,2.6119079590,1.941671E-04
DCI,2.6187939644,1.908513E-04
DCI,2.6254220009,1.878915E-04
DCI,2.6357998848,1.947313E-04
DCI,2.6427190304,1.848254E-04
DCI,2.6495599747,1.884881E-04
DCI,2.6560180187,1.947360E-04
DCI,2.6624569893,1.842381E-04
DCI,2.6687378883,1.896165E-04
DCI,2.6752901077,1.935197E-04
DCI,2.6822359562,1.859122E-04
DCI,2.6923899651,1.948192E-04
DCI,2.7069211006,1.891448E-04
DCI,2.7139298916,1.932376E-04
DCI,2.7244420052,1.853064E-04
DCI,2.7311730385,1.937509E-04
DCI,2.7377460003,1.942874E-04
DCI,2.7441771030,1.837386E-04
DCI,2.7507269382,1.892974E-04
DCI,2.7571830750,1.949533E-04
DCI,2.7638070583,1.857272E-04
DCI,2.7703580856,1.884604E-04
DCI,2.7823309898,1.856347E-04
DCI,2.7947239876,1.880626E-04
DCI,2.8058500290,1.863932E-04
DCI,2.8127169609,1.930896E-04
DCI,2.8191070557,1.933255E-04
DCI,2.8255839348,1.857873E-04
DCI,2.8319139481,1.941764E-04
DCI,2.8382389545,1.914155E-04
DCI,2.8446469307,1.887656E-04
DCI,2.8514258862,1.909808E-04
DCI,2.8581221104,1.939174E-04
DCI,2.8723609447,1.905738E-04
DCI,2.8823020458,1.945926E-04
DCI,2.8932430744,1.910455E-04
DCI,2.9002239704,1.922757E-04
DCI,2.9067449570,1.863608E-04
DCI,2.9132230282,1.915959E-04
DCI,2.9195210934,1.931405E-04
DCI,2.9258489609,1.885112E-04
DCI,2.9322090149,1.915820E-04
DCI,2.9388821125,1.927566E-04
DCI,2.9458000660,1.857596E-04
DCI,2.9625411034,1.872025E-04
DCI,2.9707489014,1.904258E-04
DCI,2.9812850952,1.919704E-04
DCI,2.9883310795,1.874661E-04
DCI,2.9949901104,1.974229E-04
DCI,3.0016880035,1.858151E-04
DCI,3.0081839561,1.896859E-04
DCI,3.0145819187,1.953140E-04
DCI,3.0208489895,1.877158E-04
DCI,3.0275259018,1.886407E-04
DCI,3.0341780186,1.950597E-04
DCI,3.0515110493,1.899634E-04
DCI,3.0587821007,1.919057E-04
DCI,3.0695888996,1.898107E-04
DCI,3.0765419006,1.949256E-04
DCI,3.0830769539,1.856578E-04
DCI,3.0894229412,1.901900E-04
DCI,3.0960109234,1.917300E-04
DCI,3.1026721001,1.860047E-04
DCI,3.1089799404,1.894685E-04
DCI,3.1156859398,1.962991E-04
DCI,3.1223421097,1.888488E-04
DCI,3.1323580742,1.905229E-04
DCI,3.1498160362,1.936307E-04
DCI,3.1572320461,1.946296E-04
DCI,3.1638119221,1.855422E-04
DCI,3.1701641083,1.905091E-04
DCI,3.1766300201,1.933070E-04
DCI,3.1829938889,1.866013E-04
DCI,3.1892518997,1.890847E-04
DCI,3.1955809593,1.936908E-04
DCI,3.2024629116,1.855098E-04
DCI,3.2090899944,1.907310E-04
DCI,3.2223570347,1.848485E-04
DCI,3.2339038849,1.934781E-04
DCI,3.2441680431,1.913970E-04
DCI,3.2511210442,1.904813E-04
DCI,3.2581830025,1.931867E-04
DCI,3.2648019791,1.855931E-04
DCI,3.2711958885,1.896674E-04
DCI,3.2776050568,1.924375E-04
DCI,3.2840769291,1.856208E-04
DCI,3.2906301022,1.889922E-04
DCI,3.2976169586,1.946481E-04
DCI,3.3123068810,1.939267E-04
DCI,3.3223700523,1.922572E-04
DCI,3.3329710960,1.904859E-04
DCI,3.3398211002,1.897876E-04
DCI,3.3465030193,1.880164E-04
DCI,3.3531749249,1.944631E-04
DCI,3.3595509529,1.908004E-04
DCI,3.3659191132,1.883771E-04
DCI,3.3723030090,1.928260E-04
DCI,3.3788740635,1.930387E-04
DCI,3.3855259418,1.881921E-04
DCI,3.4028849602,1.842057E-04
DCI,3.4178640842,1.899541E-04
DCI,3.4250578880,1.889321E-04
DCI,3.4315829277,1.935289E-04
DCI,3.4381649494,1.929370E-04
DCI,3.4445860386,1.882014E-04
DCI,3.4508800507,1.904998E-04
DCI,3.4575529099,1.935197E-04
DCI,3.4642028809,1.875262E-04
DCI,3.4707720280,1.928676E-04
DCI,3.4823019505,1.860926E-04
DCI,3.4983630180,1.886731E-04
DCI,3.5057311058,1.875724E-04
DCI,3.5123341084,1.911981E-04
DCI,3.5186760426,1.938295E-04
DCI,3.5251429081,1.871285E-04
DCI,3.5314199924,1.918826E-04
DCI,3.5377619267,1.915542E-04
DCI,3.5443570614,1.859029E-04
DCI,3.5509150028,1.926595E-04
DCI,3.5578401089,1.917485E-04
DCI,3.5690619946,1.890893E-04
DCI,3.5857810974,1.876880E-04
DCI,3.5926110744,1.902223E-04
DCI,3.5990140438,1.934226E-04
DCI,3.6057410240,1.855191E-04
DCI,3.6123909950,1.919057E-04
DCI,3.6187500954,1.925254E-04
DCI,3.6252019405,1.867816E-04
DCI,3.6314830780,1.926456E-04
DCI,3.6381349564,1.918086E-04
DCI,3.6448030472,1.876002E-04
DCI,3.6550760269,1.968540E-04
DCI,3.6723210812,1.856070E-04
DCI,3.6796219349,1.933440E-04
DCI,3.6866199970,1.892789E-04
DCI,3.6932539940,1.953418E-04
DCI,3.6997179985,1.856810E-04
DCI,3.7064950466,1.892188E-04
DCI,3.7129459381,1.959754E-04
DCI,3.7192280293,1.930526E-04
DCI,3.7259099483,1.874059E-04
DCI,3.7325680256,1.881135E-04
DCI,3.7425498962,1.870683E-04
DCI,3.7556378841,1.901206E-04
DCI,3.7674210072,1.881089E-04
DCI,3.7743990421,1.948053E-04
DCI,3.7808818817,1.880719E-04
DCI,3.7873148918,1.876094E-04
DCI,3.7937819958,1.958690E-04
DCI,3.8000719547,1.885806E-04
DCI,3.8066620827,1.889922E-04
DCI,3.8132851124,1.959754E-04
DCI,3.8199000359,1.883540E-04
DCI,3.8323450089,1.897923E-04
DCI,3.8476169109,1.923312E-04
DCI,3.8549818993,1.943105E-04
DCI,3.8618121147,1.887656E-04
DCI,3.8683691025,1.886407E-04
DCI,3.8747880459,1.946296E-04
DCI,3.8810598850,1.906756E-04
DCI,3.8874659538,1.880765E-04
DCI,3.8938050270,1.947961E-04
DCI,3.9003250599,1.905137E-04
DCI,3.9073209763,1.872395E-04
DCI,3.9223530293,1.860139E-04
DCI,3.9323561192,1.888257E-04
DCI,3.9426701069,1.896535E-04
DCI,3.9495129585,1.895656E-04
DCI,3.9561879635,1.941903E-04
DCI,3.9630010128,1.861295E-04
DCI,3.9693109989,1.892095E-04
DCI,3.9757509232,1.920213E-04
DCI,3.9820880890,1.856856E-04
DCI,3.9886178970,1.897136E-04
DCI,3.9954700470,1.936029E-04
DCI,4.0072069168,1.899449E-04
DCI,4.0236091614,1.847190E-04
DCI,4.0303630829,1.901622E-04
DCI,4.0368971825,1.941116E-04
DCI,4.0434231758,1.850474E-04
DCI,4.0497460365,1.901761E-04
DCI,4.0561118126,1.938850E-04
DCI,4.0628228188,1.854960E-04
DCI,4.0691361427,1.892373E-04
DCI,4.0757532120,1.960031E-04
DCI,4.0825462341,1.845017E-04
DCI,4.1026110649,1.852185E-04
DCI,4.1097350121,1.904998E-04
DCI,4.1181998253,1.926595E-04
DCI,4.1252121925,1.878129E-04
DCI,4.1316690445,1.939729E-04
DCI,4.1382570267,1.910686E-04
DCI,4.1448311806,1.888673E-04
DCI,4.1511831284,1.929647E-04
DCI,4.1578989029,1.913646E-04
DCI,4.1645941734,1.865319E-04
DCI,4.1715121269,1.922387E-04
DCI,4.1823081970,1.864486E-04
DCI,4.1990070343,1.904351E-04
DCI,4.2060899734,1.872117E-04
DCI,4.2130389214,1.935289E-04
DCI,4.2194728851,1.916467E-04
DCI,4.2260308266,1.890754E-04
DCI,4.2325282097,1.919103E-04
DCI,4.2388811111,1.936353E-04
DCI,4.2453618050,1.883031E-04
DCI,4.2520651817,1.909345E-04
DCI,4.2592740059,1.931728E-04
DCI,4.2723131180,1.925439E-04
DCI,4.2823271751,1.925994E-04
DCI,4.2940421104,1.900651E-04
DCI,4.3010668755,1.869620E-04
DCI,4.3078370094,1.899680E-04
DCI,4.3146681786,1.948840E-04
DCI,4.3210577965,1.876372E-04
DCI,4.3275561333,1.880118E-04
DCI,4.3341588974,1.967107E-04
DCI,4.3447990417,1.874013E-04
DCI,4.3517980576,1.899356E-04
DCI,4.3625268936,1.875123E-04
DCI,4.3766818047,1.899171E-04
DCI,4.3837099075,1.852879E-04
DCI,4.3902688026,1.912074E-04
DCI,4.3968548775,1.935937E-04
DCI,4.4069771767,1.893668E-04
DCI,4.4141840935,1.960262E-04
DCI,4.4206938744,1.866429E-04
DCI,4.4313721657,1.893899E-04
DCI,4.4386568069,1.931775E-04
DCI,4.4524297714,1.900559E-04
DCI,4.4623141289,1.947545E-04
DCI,4.4711198807,1.911935E-04
DCI,4.4779319763,1.925162E-04
DCI,4.4844508171,1.867539E-04
DCI,4.4908390045,1.905368E-04
DCI,4.4972472191,1.934041E-04
DCI,4.5036997795,1.856532E-04
DCI,4.5142040253,1.946805E-04
DCI,4.5213170052,1.885436E-04
DCI,4.5283098221,1.902316E-04
DCI,4.5423679352,1.839930E-04
DCI,4.5522952080,1.909438E-04
DCI,4.5598940849,1.890616E-04
DCI,4.5671038628,1.877713E-04
DCI,4.5737090111,1.951568E-04
DCI,4.5801038742,1.897876E-04
DCI,4.5866150856,1.881043E-04
DCI,4.5930600166,1.953927E-04
DCI,4.6036229134,1.856023E-04
DCI,4.6106448174,1.901345E-04
DCI,4.6178722382,1.936954E-04
DCI,4.6323671341,1.945325E-04
DCI,4.6422991753,1.903148E-04
DCI,4.6493620872,1.887702E-04
DCI,4.6561980247,1.941163E-04
DCI,4.6627168655,1.840392E-04
DCI,4.6693949699,1.902825E-04
DCI,4.6759610176,1.940885E-04
DCI,4.6865320206,1.871053E-04
DCI,4.6935439110,1.953510E-04
DCI,4.7002677917,1.906663E-04
DCI,4.7072100639,1.876233E-04
DCI,4.7226409912,1.851676E-04
DCI,4.7321300507,1.897321E-04
DCI,4.7390508652,1.918687E-04
DCI,4.7458782196,1.870683E-04
DCI,4.7523789406,1.950689E-04
DCI,4.7587718964,1.923265E-04
DCI,4.7651748657,1.873597E-04
DCI,4.7759628296,1.942874E-04
DCI,4.7829008102,1.856208E-04
DCI,4.7898678780,1.888488E-04
DCI,4.7967810631,1.955915E-04
DCI,4.8125019073,1.928121E-04
DCI,4.8215188980,1.928907E-04
DCI,4.8288321495,1.889968E-04
DCI,4.8355498314,1.941810E-04
DCI,4.8420591354,1.868972E-04
DCI,4.8484101295,1.900327E-04
DCI,4.8588519096,1.918595E-04
DCI,4.8657240868,1.875539E-04
DCI,4.8722901344,1.913739E-04
DCI,4.8792161942,1.924838E-04
DCI,4.8860998154,1.865735E-04
DCI,4.9025578499,1.869157E-04
DCI,4.9110288620,1.872718E-04
DCI,4.9179558754,1.922063E-04
DCI,4.9249048233,1.857781E-04
DCI,4.9313907623,1.911103E-04
DCI,4.9418182373,1.859769E-04
DCI,4.9488120079,1.914340E-04
DCI,4.9554247856,1.944354E-04
DCI,4.9618258476,1.851584E-04
DCI,4.9685797691,1.896258E-04
DCI,4.9755978584,1.942920E-04
DCI,4.9925551414,1.904166E-04
DCI,4.9993619919,1.910316E-04
DCI,5.0070309639,1.879609E-04
DCI,5.0139760971,1.936353E-04
DCI,5.0204639435,1.869019E-04
DCI,5.0312228203,1.927104E-04
DCI,5.0381851196,1.938850E-04
DCI,5.0448718071,1.850613E-04
DCI,5.0512790680,1.909577E-04
DCI,5.0580539703,1.920259E-04
DCI,5.0648307800,1.882106E-04
DCI,5.0748400688,1.961650E-04
DCI,5.0894031525,1.857318E-04
DCI,5.0965509415,1.935382E-04
DCI,5.1031727791,1.853665E-04
DCI,5.1136689186,1.957256E-04
DCI,5.1204361916,1.880811E-04
DCI,5.1272811890,1.898107E-04
DCI,5.1337909698,1.964193E-04
DCI,5.1401600838,1.871007E-04
DCI,5.1468868256,1.898292E-04
DCI,5.1536259651,1.941301E-04
DCI,5.1715021133,1.909669E-04
DCI,5.1787462234,1.945741E-04
DCI,5.1854557991,1.862174E-04
DCI,5.1919012070,1.891494E-04
DCI,5.2025427818,1.852601E-04
DCI,5.2093510628,1.892327E-04
DCI,5.2159218788,1.948146E-04
DCI,5.2223839760,1.866753E-04
DCI,5.2290201187,1.902408E-04
DCI,5.2357821465,1.951152E-04
DCI,5.2425131798,1.861712E-04
DCI,5.2523608208,1.940377E-04
DCI,5.2668318748,1.896998E-04
DCI,5.2739601135,1.949025E-04
DCI,5.2847561836,1.861480E-04
DCI,5.2915592194,1.892234E-04
DCI,5.2982168198,1.946204E-04
DCI,5.3047800064,1.845664E-04
DCI,5.3111348152,1.899402E-04
DCI,5.3176040649,1.933625E-04
DCI,5.3242959976,1.854590E-04
DCI,5.3312520981,1.891448E-04
DCI,5.3423137665,1.858983E-04
DCI,5.3560419083,1.884835E-04
DCI,5.3630938530,1.843491E-04
DCI,5.3740081787,1.938018E-04
DCI,5.3810100555,1.897599E-04
DCI,5.3876757622,1.892789E-04
DCI,5.3941798210,1.939267E-04
DCI,5.4005341530,1.899495E-04
DCI,5.4113907814,1.950874E-04
DCI,5.4184989929,1.911843E-04
DCI,5.4323649406,1.943845E-04
DCI,5.4423379898,1.902732E-04
DCI,5.4542660713,1.950181E-04
DCI,5.4611129761,1.859631E-04
DCI,5.4678149223,1.898709E-04
DCI,5.4743618965,1.949580E-04
DCI,5.4810490608,1.845248E-04
DCI,5.4878110886,1.882939E-04
DCI,5.4945721626,1.955915E-04
DCI,5.5012288094,1.852370E-04
DCI,5.5080652237,1.890384E-04
DCI,5.5223178864,1.836924E-04
DCI,5.5331749916,1.941903E-04
DCI,5.5437698364,1.918363E-04
DCI,5.5506958961,1.932607E-04
DCI,5.5574808121,1.921508E-04
DCI,5.5640158653,1.881551E-04
DCI,5.5704221725,1.896489E-04
DCI,5.5769290924,1.955175E-04
DCI,5.5836439133,1.853619E-04
DCI,5.5902948380,1.899125E-04
DCI,5.5971069336,1.923635E-04
DCI,5.6124081612,1.925716E-04
DCI,5.6223330498,1.919196E-04
DCI,5.6330909729,1.918456E-04
DCI,5.6399369240,1.920028E-04
DCI,5.6467380524,1.873689E-04
DCI,5.6532711983,1.910085E-04
DCI,5.6596570015,1.939544E-04
DCI,5.6661438942,1.863238E-04
DCI,5.6725940704,1.913045E-04
DCI,5.6794791222,1.927335E-04
DCI,5.6866259575,1.878638E-04
DCI,5.7025108337,1.859584E-04
DCI,5.7123451233,1.886870E-04
DCI,5.7223649025,1.933717E-04
DCI,5.7295589447,1.903750E-04
DCI,5.7363839149,1.940330E-04
DCI,5.7429451942,1.875354E-04
DCI,5.7493429184,1.893298E-04
DCI,5.7558660507,1.950458E-04
DCI,5.7623271942,1.875262E-04
DCI,5.7689261436,1.895703E-04
DCI,5.7757649422,1.962020E-04
DCI,5.7907419205,1.899865E-04
DCI,5.8023180962,1.926873E-04
DCI,5.8111701012,1.894963E-04
DCI,5.8182611465,1.931497E-04
DCI,5.8249258995,1.846450E-04
DCI,5.8316578865,1.917577E-04
DCI,5.8382549286,1.929832E-04
DCI,5.8447208405,1.848532E-04
DCI,5.8510670662,1.909669E-04
DCI,5.8577618599,1.940238E-04
DCI,5.8645691872,1.854914E-04
DCI,5.8760209084,1.946019E-04
DCI,5.8923311234,1.853665E-04
DCI,5.8996400833,1.886130E-04
DCI,5.9065279961,1.883170E-04
DCI,5.9132890701,1.970899E-04
DCI,5.9197640419,1.883817E-04
DCI,5.9262990952,1.888442E-04
DCI,5.9330840111,1.961650E-04
DCI,5.9396538734,1.868371E-04
DCI,5.9465160370,1.879054E-04
DCI,5.9533729553,1.938619E-04
DCI,5.9725489616,1.944816E-04
DCI,5.9794268608,1.900512E-04
DCI,5.9888668060,1.885436E-04
DCI,5.9959278107,1.937972E-04
DCI,6.0026159286,1.852694E-04
DCI,6.0090441704,1.888396E-04
DCI,6.0154900551,1.946342E-04
DCI,6.0218558311,1.842936E-04
DCI,6.0283489227,1.905183E-04
DCI,6.0353307724,1.940145E-04
DCI,6.0421791077,1.842288E-04
DCI,6.0523128510,1.944400E-04
DCI,6.0697851181,1.895379E-04
DCI,6.0769667625,1.945972E-04
DCI,6.0839109421,1.858844E-04
DCI,6.0904030800,1.899032E-04
DCI,6.0970788002,1.951892E-04
DCI,6.1035618782,1.843722E-04
DCI,6.1099419594,1.901715E-04
DCI,6.1164360046,1.943336E-04
DCI,6.1231241226,1.865781E-04
DCI,6.1297430992,1.896813E-04
DCI,6.1423377991,1.868880E-04
DCI,6.1578149796,1.898339E-04
DCI,6.1649971008,1.881505E-04
DCI,6.1715931892,1.932838E-04
DCI,6.1782341003,1.927058E-04
DCI,6.1851339340,1.871978E-04
DCI,6.1915378571,1.937417E-04
DCI,6.1979799271,1.918225E-04
DCI,6.2044911385,1.872163E-04
DCI,6.2111067772,1.942041E-04
DCI,6.2181038857,1.915126E-04
DCI,6.2322301865,1.908698E-04
DCI,6.2423558235,1.935844E-04
DCI,6.2534708977,1.923312E-04
DCI,6.2604231834,1.930434E-04
DCI,6.2671861649,1.891402E-04
DCI,6.2737278938,1.961049E-04
DCI,6.2801189423,1.906062E-04
DCI,6.2869110107,1.877805E-04
DCI,6.2933778763,1.912583E-04
DCI,6.2999911308,1.923127E-04
DCI,6.3069968224,1.894685E-04
DCI,6.3224191666,1.865596E-04
