Mode,Time(s),Value
DCI,4.4910888672,7.998058E-05
DCI,4.5069499016,8.292647E-05
DCI,4.5224218369,8.573361E-05
DCI,4.5377249718,8.121998E-05
DCI,4.5654449463,8.295421E-05
DCI,4.5840148926,8.425373E-05
DCI,4.5995569229,8.062340E-05
DCI,4.6153078079,8.013319E-05
DCI,4.6309041977,7.556869E-05
DCI,4.6532039642,7.621614E-05
DCI,4.6763739586,8.108124E-05
DCI,4.6919970512,7.533284E-05
DCI,4.7079148293,8.227902E-05
DCI,4.7236661911,8.391614E-05
DCI,4.7451791763,8.657992E-05
DCI,4.7690110207,8.334731E-05
DCI,4.7844939232,8.511854E-05
DCI,4.8040719032,8.565962E-05
DCI,4.8199520111,8.417049E-05
DCI,4.8454189301,8.539601E-05
DCI,4.8626809120,8.475782E-05
DCI,4.8781628609,7.972160E-05
DCI,4.8976697922,7.904178E-05
DCI,4.9136209488,7.920827E-05
DCI,4.9352312088,7.789950E-05
DCI,4.9563579559,7.873656E-05
DCI,4.9759788513,7.939788E-05
DCI,4.9916400909,7.619301E-05
DCI,5.0075678825,8.371265E-05
DCI,5.0342631340,7.902791E-05
DCI,5.0499539375,7.715956E-05
DCI,5.0695009232,7.829259E-05
DCI,5.0852541924,8.321319E-05
DCI,5.1006960869,8.152521E-05
DCI,5.1205801964,8.105812E-05
DCI,5.1471447945,8.460983E-05
DCI,5.1629419327,8.548851E-05
DCI,5.1784739494,8.158995E-05
DCI,5.1938509941,7.743241E-05
DCI,5.2246160507,8.405025E-05
DCI,5.2446689606,8.432773E-05
DCI,5.2606959343,8.624694E-05
DCI,5.2761731148,8.001758E-05
DCI,5.2917509079,7.490737E-05
DCI,5.3151741028,7.959674E-05
DCI,5.3379001617,7.871806E-05
DCI,5.3535370827,8.098412E-05
DCI,5.3693990707,8.307445E-05
DCI,5.3850359917,8.467457E-05
DCI,5.4051718712,8.595559E-05
DCI,5.4310598373,7.474088E-05
DCI,5.4467887878,8.324556E-05
DCI,5.4628100395,8.415199E-05
DCI,5.4783449173,8.073439E-05
DCI,5.5054540634,8.657992E-05
DCI,5.5250368118,8.535902E-05
DCI,5.5405368805,8.453121E-05
DCI,5.5560908318,7.950887E-05
DCI,5.5720968246,7.645199E-05
DCI,5.5952382088,7.744166E-05
DCI,5.6181378365,8.094250E-05
DCI,5.6337161064,7.839896E-05
DCI,5.6493539810,7.573055E-05
DCI,5.6654410362,8.266286E-05
DCI,5.6852259636,8.329644E-05
DCI,5.7111082077,7.776539E-05
DCI,5.7267680168,8.523878E-05
DCI,5.7463397980,8.403638E-05
DCI,5.7625188828,8.634406E-05
DCI,5.7852091789,8.428610E-05
DCI,5.8051700592,8.614983E-05
DCI,5.8210501671,8.575211E-05
DCI,5.8408269882,8.181656E-05
DCI,5.8567600250,8.067427E-05
DCI,5.8841848373,8.492430E-05
DCI,5.9002041817,8.093788E-05
DCI,5.9200730324,8.077602E-05
DCI,5.9360909462,8.079451E-05
DCI,5.9518189430,7.527734E-05
DCI,5.9751758575,7.869494E-05
DCI,5.9983019829,8.024881E-05
DCI,6.0142669678,8.041067E-05
DCI,6.0300388336,7.512010E-05
DCI,6.0459041595,8.502604E-05
DCI,6.0654067993,8.358316E-05
DCI,6.0920758247,7.441254E-05
DCI,6.1079797745,8.315307E-05
DCI,6.1238398552,8.509541E-05
DCI,6.1395668983,8.492430E-05
DCI,6.1634140015,8.704238E-05
DCI,6.1896820068,7.547620E-05
DCI,6.2090468407,8.545151E-05
DCI,6.2256340981,8.632094E-05
DCI,6.2417140007,8.374965E-05
DCI,6.2652420998,8.479481E-05
DCI,6.2882227898,8.307908E-05
DCI,6.3039422035,8.701926E-05
DCI,6.3198809624,8.210328E-05
DCI,6.3359107971,8.071590E-05
DCI,6.3551850319,8.020256E-05
DCI,6.3819627762,8.091938E-05
DCI,6.3979029655,8.035980E-05
DCI,6.4136428833,7.478250E-05
DCI,6.4298591614,8.069277E-05
DCI,6.4554009438,7.945800E-05
DCI,6.4762620926,8.022106E-05
DCI,6.4919190407,7.500449E-05
DCI,6.5116519928,7.648437E-05
DCI,6.5279998779,8.044304E-05
DCI,6.5549502373,8.114599E-05
DCI,6.5709900856,7.605428E-05
DCI,6.5865449905,8.340280E-05
DCI,6.6062040329,8.443872E-05
DCI,6.6223669052,8.627932E-05
DCI,6.6452269554,8.407337E-05
DCI,6.6656079292,8.425373E-05
DCI,6.6854038239,8.593247E-05
DCI,6.7013502121,8.337968E-05
DCI,6.7170810699,8.139109E-05
DCI,6.7440800667,8.423061E-05
DCI,6.7635841370,8.357854E-05
DCI,6.7800040245,8.302358E-05
DCI,6.7958159447,7.867181E-05
DCI,6.8116168976,7.773301E-05
DCI,6.8351721764,7.867181E-05
DCI,6.8578572273,8.126623E-05
DCI,6.8737630844,7.715494E-05
DCI,6.8894948959,7.913428E-05
DCI,6.9052548409,8.638568E-05
DCI,6.9252018929,8.492430E-05
DCI,6.9513149261,7.863944E-05
DCI,6.9671878815,8.251950E-05
DCI,6.9831719398,8.709325E-05
DCI,6.9989080429,8.189980E-05
DCI,7.0213451385,8.258887E-05
DCI,7.0468358994,8.327794E-05
DCI,7.0624380112,8.576136E-05
DCI,7.0784630775,8.080376E-05
DCI,7.0941882133,7.616527E-05
DCI,7.1151738167,7.990196E-05
DCI,7.1406741142,8.106274E-05
DCI,7.1566629410,8.079914E-05
DCI,7.1726288795,7.560569E-05
DCI,7.1888389587,8.234376E-05
DCI,7.2130069733,7.785325E-05
DCI,7.2393689156,8.116448E-05
DCI,7.2554712296,7.959211E-05
DCI,7.2713122368,7.583692E-05
DCI,7.2875299454,8.171481E-05
DCI,7.3154368401,7.984647E-05
DCI,7.3339018822,7.647049E-05
DCI,7.3498997688,8.169632E-05
DCI,7.3696250916,8.238076E-05
DCI,7.3860502243,8.572899E-05
DCI,7.4051928520,8.547001E-05
DCI,7.4292240143,8.308833E-05
DCI,7.4488158226,8.517866E-05
DCI,7.4650921822,8.569661E-05
DCI,7.4811692238,8.378202E-05
DCI,7.5052690506,8.828640E-05
DCI,7.5247020721,8.511854E-05
DCI,7.5444197655,8.605734E-05
DCI,7.5608119965,8.326406E-05
DCI,7.5769238472,7.949962E-05
DCI,7.6037759781,8.494280E-05
DCI,7.6236481667,8.600184E-05
DCI,7.6397938728,8.290334E-05
DCI,7.6555857658,8.068352E-05
DCI,7.6711730957,7.986497E-05
DCI,7.6952519417,8.014707E-05
DCI,7.7177248001,8.069740E-05
DCI,7.7338099480,7.539758E-05
DCI,7.7496628761,8.039680E-05
DCI,7.7655467987,8.398088E-05
DCI,7.7851920128,8.472544E-05
DCI,7.8120169640,7.499524E-05
DCI,7.8281779289,8.185818E-05
DCI,7.8440518379,8.500755E-05
DCI,7.8600010872,7.953662E-05
DCI,7.8855299950,8.609896E-05
DCI,7.9067392349,8.458671E-05
DCI,7.9224939346,8.464220E-05
DCI,7.9386591911,7.937013E-05
DCI,7.9543771744,8.012394E-05
DCI,7.9752230644,7.875043E-05
DCI,8.0007991791,8.434160E-05
DCI,8.0168075562,7.953199E-05
DCI,8.0326929092,7.616527E-05
DCI,8.0491170883,8.375890E-05
DCI,8.0754108429,7.836196E-05
DCI,8.0959882736,7.852382E-05
DCI,8.1117763519,7.680809E-05
DCI,8.1314849854,7.763590E-05
DCI,8.1481580734,8.311608E-05
DCI,8.1752700806,7.776539E-05
DCI,8.1915225983,7.913890E-05
DCI,8.2072153091,8.248250E-05
DCI,8.2317113876,7.809373E-05
DCI,8.2484512329,8.506304E-05
DCI,8.2754611969,7.616527E-05
DCI,8.2923679352,7.701620E-05
DCI,8.3123378754,7.554557E-05
DCI,8.3284692764,8.525728E-05
DCI,8.3446731567,8.433698E-05
DCI,8.3651742935,8.373577E-05
DCI,8.3917427063,7.480563E-05
DCI,8.4078226089,8.492430E-05
DCI,8.4237270355,8.503992E-05
DCI,8.4399509430,8.084539E-05
DCI,8.4653739929,8.629782E-05
DCI,8.4869365692,8.460983E-05
DCI,8.5031719208,8.435547E-05
DCI,8.5192155838,7.986497E-05
DCI,8.5351781845,8.013319E-05
DCI,8.5552139282,7.993896E-05
DCI,8.5817565918,8.530815E-05
DCI,8.5982427597,7.922677E-05
DCI,8.6142606735,8.054016E-05
DCI,8.6301555634,8.391614E-05
DCI,8.6553144455,7.944412E-05
DCI,8.6771545410,7.947187E-05
DCI,8.6934022903,7.846833E-05
DCI,8.7095079422,8.406412E-05
DCI,8.7257251740,8.571511E-05
DCI,8.7451801300,8.583073E-05
DCI,8.7722358704,7.684509E-05
DCI,8.7883949280,8.437860E-05
DCI,8.8046264648,8.507229E-05
DCI,8.8209619522,8.282010E-05
DCI,8.8413410187,8.218190E-05
DCI,8.8675918579,8.476707E-05
DCI,8.8835182190,8.517403E-05
DCI,8.9037456512,8.629782E-05
DCI,8.9200267792,8.043379E-05
DCI,8.9419631958,8.278310E-05
DCI,8.9635448456,8.597872E-05
DCI,8.9831819534,8.590472E-05
DCI,9.0000190735,8.004995E-05
DCI,9.0161762238,8.024418E-05
DCI,9.0352191925,7.935626E-05
DCI,9.0598306656,7.992046E-05
DCI,9.0797863007,8.084076E-05
DCI,9.0963611603,7.961524E-05
DCI,9.1123781204,7.595253E-05
DCI,9.1352272034,8.065115E-05
DCI,9.1594181061,8.021644E-05
DCI,9.1754798889,7.817698E-05
DCI,9.1913518906,7.588779E-05
DCI,9.2077913284,8.187205E-05
DCI,9.2360353470,7.867644E-05
DCI,9.2588090897,7.939788E-05
DCI,9.2751121521,7.947187E-05
DCI,9.2911071777,7.607740E-05
DCI,9.3073673248,8.321319E-05
DCI,9.3354454041,7.780238E-05
DCI,9.3546590805,7.789025E-05
DCI,9.3707857132,7.637338E-05
DCI,9.3868961334,8.394388E-05
DCI,9.4031486511,8.393463E-05
DCI,9.4252443314,8.563187E-05
DCI,9.4499645233,7.832959E-05
DCI,9.4660081863,8.432773E-05
DCI,9.4819517136,8.318544E-05
DCI,9.4988727570,7.937013E-05
DCI,9.5254335403,8.583998E-05
DCI,9.5461893082,8.386989E-05
DCI,9.5623245239,8.220502E-05
DCI,9.5821542740,8.114136E-05
DCI,9.5989875793,8.313920E-05
DCI,9.6254053116,8.644580E-05
DCI,9.6427326202,8.460983E-05
DCI,9.6592111588,7.928226E-05
DCI,9.6793432236,8.165469E-05
DCI,9.6958093643,8.082689E-05
DCI,9.7152309418,8.126160E-05
DCI,9.7397708893,8.183043E-05
DCI,9.7601013184,8.123848E-05
DCI,9.7763910294,7.821398E-05
DCI,9.7925853729,7.634100E-05
DCI,9.8151893616,7.894004E-05
DCI,9.8400497437,8.051704E-05
DCI,9.8565902710,7.906491E-05
DCI,9.8727788925,7.650286E-05
DCI,9.8887758255,8.223740E-05
DCI,9.9154138565,7.826947E-05
DCI,9.9362735748,7.974473E-05
DCI,9.9527921677,7.729830E-05
DCI,9.9689083099,8.373577E-05
DCI,9.9850273132,8.580298E-05
DCI,10.0052032471,8.570586E-05
DCI,10.0319023132,7.663235E-05
DCI,10.0480918884,8.470695E-05
DCI,10.0644578934,8.439247E-05
DCI,10.0807437897,8.298659E-05
DCI,10.1051673889,8.631631E-05
DCI,10.1279764175,8.582148E-05
DCI,10.1441392899,8.479944E-05
DCI,10.1606540680,8.176106E-05
DCI,10.1771402359,8.099337E-05
DCI,10.1996307373,8.243626E-05
DCI,10.2238893509,8.668166E-05
DCI,10.2441253662,8.601571E-05
DCI,10.2651014328,8.367103E-05
DCI,10.2814550400,8.162695E-05
DCI,10.3054504395,8.556713E-05
DCI,10.3256998062,8.673253E-05
DCI,10.3418169022,8.085926E-05
DCI,10.3622369766,8.564112E-05
DCI,10.3785820007,7.869031E-05
DCI,10.4009017944,7.955974E-05
DCI,10.4230184555,8.445722E-05
DCI,10.4432001114,8.474394E-05
DCI,10.4600419998,7.896316E-05
DCI,10.4764261246,7.962449E-05
DCI,10.5016031265,8.461445E-05
DCI,10.5238189697,8.477169E-05
DCI,10.5402307510,7.899091E-05
DCI,10.5569906235,7.990196E-05
DCI,10.5732078552,7.820010E-05
DCI,10.5951690674,7.778389E-05
DCI,10.6205215454,8.152521E-05
DCI,10.6369571686,7.584154E-05
DCI,10.6534986496,7.784863E-05
DCI,10.6697111130,8.423061E-05
DCI,10.6956367493,7.755265E-05
DCI,10.7173900604,8.072977E-05
DCI,10.7335786819,7.669247E-05
DCI,10.7499151230,7.873193E-05
DCI,10.7664670944,8.603884E-05
DCI,10.7954025269,7.472701E-05
DCI,10.8141670227,7.652599E-05
DCI,10.8303680420,7.923602E-05
DCI,10.8467369080,8.546076E-05
DCI,10.8633604050,8.427223E-05
DCI,10.8852338791,8.570124E-05
DCI,10.9107084274,8.073902E-05
DCI,10.9271383286,8.574749E-05
DCI,10.9433393478,8.590935E-05
DCI,10.9602594376,8.014707E-05
DCI,10.9852895737,8.521565E-05
DCI,11.0077190399,8.590472E-05
DCI,11.0239667892,8.554863E-05
DCI,11.0440969467,8.649205E-05
DCI,11.0609960556,8.019331E-05
DCI,11.0852413177,8.588160E-05
DCI,11.1052656174,8.493355E-05
DCI,11.1214981079,8.502604E-05
DCI,11.1419286728,8.377277E-05
DCI,11.1588411331,8.048466E-05
DCI,11.1855001450,8.610821E-05
DCI,11.2032213211,8.396701E-05
DCI,11.2237138748,8.285247E-05
DCI,11.2440795898,8.469770E-05
DCI,11.2610073090,8.383752E-05
DCI,11.2852821350,8.684352E-05
DCI,11.3104171753,7.730292E-05
DCI,11.3266820908,8.528965E-05
DCI,11.3429279327,8.251950E-05
DCI,11.3597173691,8.131710E-05
DCI,11.3854551315,8.508154E-05
DCI,11.4075298309,8.449421E-05
DCI,11.4238014221,8.581223E-05
DCI,11.4401674271,7.998521E-05
DCI,11.4565553665,7.976322E-05
DCI,11.4854001999,8.679728E-05
DCI,11.5045099258,8.725511E-05
DCI,11.5212516785,8.116911E-05
DCI,11.5375719070,7.958749E-05
DCI,11.5541467667,7.641962E-05
DCI,11.5751647949,7.656298E-05
DCI,11.6012201309,7.932388E-05
DCI,11.6180057526,8.083614E-05
DCI,11.6382017136,7.967998E-05
DCI,11.6549243927,7.667398E-05
DCI,11.6751909256,7.487962E-05
DCI,11.6991214752,7.979097E-05
DCI,11.7157907486,7.955974E-05
DCI,11.7361612320,7.860244E-05
DCI,11.7527875900,7.695608E-05
DCI,11.7752037048,7.729368E-05
DCI,11.7973947525,7.942100E-05
DCI,11.8181467056,8.052629E-05
DCI,11.8346662521,7.676647E-05
DCI,11.8510646820,7.865331E-05
DCI,11.8752183914,7.766827E-05
DCI,11.8990993500,8.178881E-05
DCI,11.9160280228,7.647512E-05
DCI,11.9323987961,7.740004E-05
DCI,11.9488210678,8.378665E-05
DCI,11.9756402969,7.598491E-05
DCI,11.9967699051,7.628088E-05
DCI,12.0135517120,7.623464E-05
DCI,12.0299453735,8.497517E-05
DCI,12.0465250015,8.531277E-05
DCI,12.0754556656,7.699307E-05
DCI,12.0946607590,7.626238E-05
DCI,12.1114454269,7.990659E-05
DCI,12.1279459000,8.551163E-05
DCI,12.1443128586,8.647818E-05
DCI,12.1654167175,8.499830E-05
DCI,12.1919918060,8.050779E-05
DCI,12.2085361481,8.436010E-05
DCI,12.2253179550,8.711175E-05
DCI,12.2422952652,8.033668E-05
DCI,12.2755079269,7.611440E-05
DCI,12.2946662903,7.622076E-05
DCI,12.3114681244,8.105349E-05
DCI,12.3285636902,8.372190E-05
DCI,12.3554153442,7.897241E-05
DCI,12.3765821457,7.944875E-05
DCI,12.3932867050,7.656298E-05
DCI,12.4136896133,7.697920E-05
DCI,12.4307622910,8.227439E-05
DCI,12.4552459717,7.903716E-05
DCI,12.4753637314,7.867644E-05
DCI,12.4958200455,7.667860E-05
DCI,12.5128698349,7.725205E-05
DCI,12.5297670364,8.352767E-05
DCI,12.5552902222,7.673410E-05
DCI,12.5782699585,8.025806E-05
DCI,12.5949401855,7.732605E-05
DCI,12.6113328934,7.733530E-05
DCI,12.6281003952,8.596484E-05
DCI,12.6553907394,7.689133E-05
DCI,12.6764421463,7.647049E-05
DCI,12.6929960251,7.871343E-05
DCI,12.7094421387,8.434622E-05
DCI,12.7262182236,8.533127E-05
DCI,12.7554636002,7.787175E-05
DCI,12.7742986679,7.639187E-05
DCI,12.7908687592,8.037367E-05
DCI,12.8077735901,8.374502E-05
DCI,12.8245525360,8.568737E-05
DCI,12.8452281952,8.473007E-05
DCI,12.8724517822,8.183043E-05
DCI,12.8889646530,8.402250E-05
DCI,12.9053459167,8.470232E-05
DCI,12.9223423004,8.462370E-05
DCI,12.9451923370,8.479944E-05
DCI,12.9697017670,8.140959E-05
DCI,12.9865455627,8.691752E-05
DCI,13.0071277618,8.484568E-05
DCI,13.0242280960,8.491968E-05
DCI,13.0452423096,8.605734E-05
DCI,13.0685415268,8.254725E-05
DCI,13.0853166580,8.443409E-05
DCI,13.1059608459,8.559487E-05
DCI,13.1230258942,8.296809E-05
DCI,13.1451921463,8.634869E-05
DCI,13.1677780151,8.475782E-05
DCI,13.1885643005,8.257962E-05
DCI,13.2054071426,8.689902E-05
DCI,13.2221965790,8.140496E-05
DCI,13.2453756332,8.586310E-05
DCI,13.2705020905,8.452659E-05
DCI,13.2875146866,8.524803E-05
DCI,13.3040161133,8.478094E-05
DCI,13.3206806183,8.220965E-05
DCI,13.3427686691,8.103037E-05
DCI,13.3686304092,8.701926E-05
DCI,13.3855895996,8.557175E-05
DCI,13.4023408890,8.114136E-05
DCI,13.4188642502,8.029506E-05
DCI,13.4453821182,8.642731E-05
DCI,13.4673061371,8.440635E-05
DCI,13.4841728210,8.670941E-05
DCI,13.5009946823,8.048466E-05
DCI,13.5178899765,7.997596E-05
DCI,13.5454750061,8.508154E-05
DCI,13.5663013458,8.533589E-05
DCI,13.5831775665,8.546538E-05
DCI,13.6035289764,8.432773E-05
DCI,13.6204977036,8.350917E-05
DCI,13.6452236176,8.522490E-05
DCI,13.6654634476,8.624694E-05
DCI,13.6822395325,8.189517E-05
DCI,13.7028608322,8.318544E-05
DCI,13.7199907303,7.960599E-05
DCI,13.7451915741,8.573361E-05
DCI,13.7650241852,8.526652E-05
DCI,13.7858495712,8.473932E-05
DCI,13.8026514053,8.375427E-05
DCI,13.8192491531,8.004070E-05
DCI,13.8453807831,8.597872E-05
DCI,13.8676443100,8.367103E-05
DCI,13.8844728470,8.574286E-05
DCI,13.9011125565,8.059566E-05
DCI,13.9177207947,8.204316E-05
