Mode,Time(s),Value
DCI,0.5536550283,2.835889E-04
DCI,0.5600900054,2.884586E-04
DCI,0.5702580214,2.909882E-04
DCI,0.5772259831,2.842548E-04
DCI,0.5838009715,2.888332E-04
DCI,0.5906569958,2.879082E-04
DCI,0.5971750021,2.844120E-04
DCI,0.6075810194,2.945030E-04
DCI,0.6143900156,2.824743E-04
DCI,0.6210629940,2.873718E-04
DCI,0.6276130080,2.926716E-04
DCI,0.6340339780,2.850040E-04
DCI,0.6407909989,2.881025E-04
DCI,0.6472880244,2.920380E-04
DCI,0.6536570191,2.844953E-04
DCI,0.6639940143,2.921074E-04
DCI,0.6709809899,2.833391E-04
DCI,0.6775979996,2.865024E-04
DCI,0.6841880083,2.880192E-04
DCI,0.6948689818,2.847034E-04
DCI,0.7017369866,2.888517E-04
DCI,0.7083780169,2.915525E-04
DCI,0.7148290277,2.822755E-04
DCI,0.7212849855,2.899570E-04
DCI,0.7277889848,2.893003E-04
DCI,0.7341729999,2.833900E-04
DCI,0.7408329844,2.899570E-04
DCI,0.7473589778,2.903131E-04
DCI,0.7575629950,2.861833E-04
DCI,0.7645360231,2.935503E-04
DCI,0.7747870088,2.829137E-04
DCI,0.7818539739,2.887407E-04
DCI,0.7884799838,2.911779E-04
DCI,0.7953879833,2.822246E-04
DCI,0.8020740151,2.903223E-04
DCI,0.8086749911,2.892355E-04
DCI,0.8152109981,2.841299E-04
DCI,0.8220210075,2.875984E-04
DCI,0.8285719752,2.921444E-04
DCI,0.8350099921,2.843519E-04
DCI,0.8418009877,2.863544E-04
DCI,0.8519499898,2.868122E-04
DCI,0.8626199961,2.873024E-04
DCI,0.8696370125,2.935087E-04
DCI,0.8762069941,2.810731E-04
DCI,0.8828070164,2.891754E-04
DCI,0.8892700076,2.912380E-04
DCI,0.8959439993,2.818870E-04
DCI,0.9024289846,2.860491E-04
DCI,0.9089210033,2.921814E-04
DCI,0.9153109789,2.824234E-04
DCI,0.9217389822,2.883661E-04
DCI,0.9282069802,2.914230E-04
DCI,0.9345700145,2.818361E-04
DCI,0.9451709986,2.915663E-04
DCI,0.9556090236,2.817020E-04
DCI,0.9626579881,2.861324E-04
DCI,0.9693449736,2.928890E-04
DCI,0.9757800102,2.832651E-04
DCI,0.9822670221,2.868030E-04
DCI,0.9887009859,2.923525E-04
DCI,0.9955610037,2.812303E-04
DCI,1.0021829605,2.892170E-04
DCI,1.0086649656,2.924219E-04
DCI,1.0150419474,2.811101E-04
DCI,1.0215239525,2.889303E-04
DCI,1.0279339552,2.925190E-04
DCI,1.0417050123,2.876770E-04
DCI,1.0573420525,2.878019E-04
DCI,1.0672359467,2.918207E-04
DCI,1.0872520208,2.808927E-04
DCI,1.0938889980,2.824096E-04
DCI,1.1104170084,2.875429E-04
DCI,1.1277019978,2.939804E-04
DCI,1.1342920065,2.832143E-04
DCI,1.1508669853,2.896887E-04
DCI,1.1647289991,2.899893E-04
DCI,1.1718729734,2.901234E-04
DCI,1.1873990297,2.940035E-04
DCI,1.1967380047,2.834177E-04
DCI,1.2077770233,2.940729E-04
DCI,1.2182910442,2.852306E-04
DCI,1.2251540422,2.922924E-04
DCI,1.2319120169,2.842779E-04
DCI,1.2384380102,2.880886E-04
DCI,1.2448309660,2.924681E-04
DCI,1.2513630390,2.889210E-04
DCI,1.2577960491,2.863174E-04
DCI,1.2642780542,2.902344E-04
DCI,1.2710590363,2.888100E-04
DCI,1.2775280476,2.868723E-04
DCI,1.2839130163,2.901188E-04
DCI,1.2942479849,2.812673E-04
DCI,1.3011610508,2.865394E-04
DCI,1.3081519604,2.914692E-04
DCI,1.3148900270,2.850641E-04
DCI,1.3272379637,2.933838E-04
DCI,1.3398560286,2.842594E-04
DCI,1.3468229771,2.959366E-04
DCI,1.3534979820,2.844814E-04
DCI,1.3600909710,2.878250E-04
DCI,1.3665210009,2.931341E-04
DCI,1.3771779537,2.854295E-04
DCI,1.3840299845,2.887361E-04
DCI,1.3906250000,2.916866E-04
DCI,1.3975429535,2.847774E-04
DCI,1.4042730331,2.926161E-04
DCI,1.4172769785,2.872053E-04
DCI,1.4295279980,2.934855E-04
DCI,1.4364639521,2.827333E-04
DCI,1.4432159662,2.876030E-04
DCI,1.4497710466,2.927040E-04
DCI,1.4562849998,2.829784E-04
DCI,1.4669849873,2.916357E-04
DCI,1.4739789963,2.829784E-04
DCI,1.4805580378,2.900309E-04
DCI,1.4873410463,2.885094E-04
DCI,1.4940340519,2.839634E-04
DCI,1.5072710514,2.903917E-04
DCI,1.5171960592,2.839773E-04
DCI,1.5261059999,2.908726E-04
DCI,1.5330539942,2.867752E-04
DCI,1.5396440029,2.860445E-04
DCI,1.5502400398,2.857393E-04
DCI,1.5571449995,2.855127E-04
DCI,1.5638819933,2.921675E-04
DCI,1.5707789660,2.855173E-04
DCI,1.5776150227,2.858364E-04
DCI,1.5843230486,2.927595E-04
DCI,1.5973019600,2.868446E-04
DCI,1.6093560457,2.915386E-04
DCI,1.6163569689,2.810777E-04
DCI,1.6353329420,2.841299E-04
DCI,1.6473879814,2.857902E-04
DCI,1.6583149433,2.820396E-04
DCI,1.6655119658,2.907200E-04
DCI,1.6728830338,2.805042E-04
DCI,1.6873459816,2.900772E-04
DCI,1.6973420382,2.853832E-04
DCI,1.7050110102,2.921213E-04
DCI,1.7123370171,2.878019E-04
DCI,1.7233370543,2.922693E-04
DCI,1.7303409576,2.881210E-04
DCI,1.7370079756,2.868492E-04
DCI,1.7434849739,2.898460E-04
DCI,1.7500059605,2.884632E-04
DCI,1.7566570044,2.869463E-04
DCI,1.7636120319,2.912981E-04
DCI,1.7774410248,2.841253E-04
DCI,1.7872680426,2.905859E-04
DCI,1.7958290577,2.872562E-04
DCI,1.8066740036,2.919363E-04
DCI,1.8137890100,2.835519E-04
DCI,1.8205009699,2.883800E-04
DCI,1.8271299601,2.910391E-04
DCI,1.8338760138,2.833206E-04
DCI,1.8403840065,2.872839E-04
DCI,1.8471900225,2.924311E-04
DCI,1.8539010286,2.841901E-04
DCI,1.8672790527,2.912657E-04
DCI,1.8771749735,2.827888E-04
DCI,1.8898619413,2.912842E-04
DCI,1.8967200518,2.823402E-04
DCI,1.9033670425,2.915340E-04
DCI,1.9099379778,2.890320E-04
DCI,1.9163800478,2.857855E-04
DCI,1.9229370356,2.907801E-04
DCI,1.9297089577,2.873718E-04
DCI,1.9363869429,2.866180E-04
DCI,1.9432389736,2.904703E-04
DCI,1.9572880268,2.830570E-04
DCI,1.9672180414,2.906090E-04
DCI,1.9790589809,2.861879E-04
DCI,1.9858510494,2.888979E-04
DCI,1.9924650192,2.861925E-04
DCI,1.9989869595,2.868631E-04
DCI,2.0053761005,2.939434E-04
DCI,2.0120530128,2.846155E-04
DCI,2.0185480118,2.868770E-04
DCI,2.0251989365,2.935040E-04
DCI,2.0323419571,2.840929E-04
DCI,2.0473279953,2.920658E-04
DCI,2.0603981018,2.855774E-04
DCI,2.0676059723,2.886759E-04
DCI,2.0742120743,2.847450E-04
DCI,2.0810680389,2.909281E-04
DCI,2.0876739025,2.909836E-04
DCI,2.0941519737,2.847404E-04
DCI,2.1006259918,2.881950E-04
DCI,2.1071360111,2.927179E-04
DCI,2.1138429642,2.825159E-04
DCI,2.1206309795,2.887222E-04
DCI,2.1374180317,2.856006E-04
DCI,2.1472759247,2.946972E-04
DCI,2.1567699909,2.849809E-04
DCI,2.1639831066,2.941654E-04
DCI,2.1706600189,2.842224E-04
DCI,2.1772658825,2.856746E-04
DCI,2.1842429638,2.938000E-04
DCI,2.1908059120,2.834917E-04
DCI,2.1973950863,2.878897E-04
DCI,2.2040789127,2.934855E-04
DCI,2.2108891010,2.868307E-04
DCI,2.2253859043,2.943596E-04
DCI,2.2372999191,2.861555E-04
DCI,2.2463819981,2.910946E-04
DCI,2.2535610199,2.824419E-04
DCI,2.2603549957,2.884586E-04
DCI,2.2668290138,2.907616E-04
DCI,2.2733280659,2.806430E-04
DCI,2.2798099518,2.870388E-04
DCI,2.2864799500,2.921814E-04
DCI,2.2932920456,2.822292E-04
DCI,2.3000779152,2.863636E-04
DCI,2.3107130527,2.863359E-04
DCI,2.3278720379,2.918808E-04
DCI,2.3357338905,2.811979E-04
DCI,2.3426969051,2.883430E-04
DCI,2.3494069576,2.892864E-04
DCI,2.3558650017,2.822755E-04
DCI,2.3623800278,2.886574E-04
DCI,2.3689129353,2.921352E-04
DCI,2.3753280640,2.820951E-04
DCI,2.3823249340,2.862711E-04
DCI,2.3891270161,2.936844E-04
DCI,2.4074718952,2.916079E-04
DCI,2.4144220352,2.830015E-04
DCI,2.4246940613,2.913675E-04
DCI,2.4319229126,2.891291E-04
DCI,2.4386498928,2.865486E-04
DCI,2.4451560974,2.934300E-04
DCI,2.4516749382,2.887129E-04
DCI,2.4582719803,2.854110E-04
DCI,2.4648339748,2.903316E-04
DCI,2.4715890884,2.890737E-04
DCI,2.4783809185,2.866457E-04
DCI,2.4974789619,2.848051E-04
DCI,2.5043900013,2.914646E-04
DCI,2.5141320229,2.834871E-04
DCI,2.5210800171,2.844722E-04
DCI,2.5278060436,2.941145E-04
DCI,2.5345680714,2.813968E-04
DCI,2.5411210060,2.867105E-04
DCI,2.5476880074,2.944706E-04
DCI,2.5541009903,2.803562E-04
DCI,2.5608260632,2.875522E-04
DCI,2.5678141117,2.918346E-04
DCI,2.5822970867,2.919085E-04
DCI,2.5957739353,2.855682E-04
DCI,2.6028850079,2.918715E-04
DCI,2.6095819473,2.893696E-04
DCI,2.6161639690,2.865116E-04
DCI,2.6227569580,2.890690E-04
DCI,2.6292679310,2.895269E-04
DCI,2.6359710693,2.849855E-04
DCI,2.6425580978,2.922323E-04
DCI,2.6492829323,2.884170E-04
DCI,2.6562581062,2.843982E-04
DCI,2.6775009632,2.842687E-04
DCI,2.6848950386,2.934948E-04
DCI,2.6960279942,2.831680E-04
DCI,2.7030360699,2.901327E-04
DCI,2.7097969055,2.903547E-04
DCI,2.7162680626,2.829368E-04
DCI,2.7227530479,2.909374E-04
DCI,2.7293159962,2.890089E-04
DCI,2.7363278866,2.840791E-04
DCI,2.7434461117,2.898968E-04
DCI,2.7572851181,2.832466E-04
DCI,2.7672851086,2.914877E-04
DCI,2.7786591053,2.847913E-04
DCI,2.7859740257,2.929075E-04
DCI,2.7929599285,2.850734E-04
DCI,2.7996690273,2.863867E-04
DCI,2.8061299324,2.925236E-04
DCI,2.8127789497,2.863266E-04
DCI,2.8193399906,2.841299E-04
DCI,2.8299860954,2.879036E-04
DCI,2.8375580311,2.872562E-04
DCI,2.8555860519,2.823402E-04
DCI,2.8627460003,2.898783E-04
DCI,2.8694210052,2.912195E-04
DCI,2.8759250641,2.828720E-04
DCI,2.8825459480,2.894297E-04
DCI,2.8893289566,2.898830E-04
DCI,2.8957970142,2.856746E-04
DCI,2.9022610188,2.876585E-04
DCI,2.9124410152,2.901327E-04
DCI,2.9199090004,2.885326E-04
DCI,2.9268009663,2.912657E-04
DCI,2.9374430180,2.878713E-04
DCI,2.9518239498,2.931109E-04
DCI,2.9589359760,2.833900E-04
DCI,2.9655120373,2.941052E-04
DCI,2.9721839428,2.857670E-04
DCI,2.9787359238,2.877695E-04
DCI,2.9851329327,2.919779E-04
DCI,2.9919691086,2.866041E-04
DCI,3.0024209023,2.895130E-04
DCI,3.0096790791,2.879961E-04
DCI,3.0165450573,2.862711E-04
DCI,3.0272569656,2.889719E-04
DCI,3.0418069363,2.842178E-04
DCI,3.0488901138,2.912426E-04
DCI,3.0554950237,2.813922E-04
DCI,3.0622770786,2.879129E-04
DCI,3.0688250065,2.932589E-04
DCI,3.0752639771,2.807586E-04
DCI,3.0856750011,2.939850E-04
DCI,3.0929629803,2.830293E-04
DCI,3.0999350548,2.874597E-04
DCI,3.1066849232,2.912426E-04
DCI,3.1172950268,2.868076E-04
DCI,3.1312510967,2.911732E-04
DCI,3.1385800838,2.856561E-04
DCI,3.1452291012,2.918715E-04
DCI,3.1518819332,2.898737E-04
DCI,3.1584720612,2.855821E-04
DCI,3.1690080166,2.898737E-04
DCI,3.1759920120,2.837600E-04
DCI,3.1827709675,2.956221E-04
DCI,3.1899340153,2.865671E-04
DCI,3.1966719627,2.864839E-04
DCI,3.2072811127,2.932913E-04
DCI,3.2214019299,2.806522E-04
DCI,3.2285139561,2.905952E-04
DCI,3.2350881100,2.844814E-04
DCI,3.2420320511,2.901836E-04
DCI,3.2485918999,2.890320E-04
DCI,3.2592449188,2.851751E-04
DCI,3.2660400867,2.931942E-04
DCI,3.2726531029,2.808418E-04
DCI,3.2795250416,2.870157E-04
DCI,3.2862269878,2.944798E-04
DCI,3.2972779274,2.858503E-04
DCI,3.3115708828,2.890552E-04
DCI,3.3186728954,2.865532E-04
DCI,3.3252849579,2.921444E-04
DCI,3.3319609165,2.847543E-04
DCI,3.3427739143,2.887361E-04
DCI,3.3497900963,2.908495E-04
DCI,3.3563840389,2.853601E-04
DCI,3.3630449772,2.897905E-04
DCI,3.3698790073,2.913767E-04
DCI,3.3765950203,2.832374E-04
DCI,3.3872959614,2.930046E-04
DCI,3.4015920162,2.908449E-04
DCI,3.4087319374,2.906229E-04
DCI,3.4152989388,2.839079E-04
DCI,3.4257819653,2.927179E-04
DCI,3.4327681065,2.822153E-04
DCI,3.4395110607,2.875059E-04
DCI,3.4463100433,2.938879E-04
DCI,3.4528510571,2.834594E-04
DCI,3.4596819878,2.874412E-04
DCI,3.4663999081,2.917421E-04
DCI,3.4772810936,2.845184E-04
DCI,3.4908320904,2.955343E-04
DCI,3.4983389378,2.880840E-04
DCI,3.5050189495,2.925791E-04
DCI,3.5157070160,2.814661E-04
DCI,3.5226340294,2.901327E-04
DCI,3.5293450356,2.920103E-04
DCI,3.5358109474,2.836397E-04
DCI,3.5425679684,2.906414E-04
DCI,3.5493938923,2.906044E-04
DCI,3.5561199188,2.821182E-04
DCI,3.5672740936,2.918114E-04
DCI,3.5806961060,2.843565E-04
DCI,3.5878269672,2.936474E-04
DCI,3.5987939835,2.872516E-04
DCI,3.6056320667,2.928103E-04
DCI,3.6122539043,2.853971E-04
DCI,3.6188390255,2.875753E-04
DCI,3.6253089905,2.930323E-04
DCI,3.6317889690,2.848976E-04
DCI,3.6384840012,2.860029E-04
DCI,3.6455070972,2.936752E-04
DCI,3.6572289467,2.879545E-04
DCI,3.6742200851,2.821783E-04
DCI,3.6850728989,2.921906E-04
DCI,3.6924729347,2.844259E-04
DCI,3.6991379261,2.896887E-04
DCI,3.7056200504,2.932081E-04
DCI,3.7121949196,2.844213E-04
DCI,3.7186629772,2.861324E-04
DCI,3.7254040241,2.929768E-04
DCI,3.7322750092,2.864330E-04
DCI,3.7424108982,2.877880E-04
DCI,3.7573020458,2.873024E-04
DCI,3.7680699825,2.934578E-04
DCI,3.7749478817,2.822477E-04
DCI,3.7816720009,2.851890E-04
DCI,3.7882480621,2.920519E-04
DCI,3.7952740192,2.816650E-04
DCI,3.8019969463,2.867243E-04
DCI,3.8086609840,2.921629E-04
DCI,3.8154699802,2.850872E-04
DCI,3.8224289417,2.903685E-04
DCI,3.8373150826,2.834039E-04
DCI,3.8475708961,2.907431E-04
DCI,3.8582589626,2.842039E-04
DCI,3.8652100563,2.919502E-04
DCI,3.8719940186,2.824466E-04
DCI,3.8785600662,2.869972E-04
DCI,3.8849909306,2.917374E-04
DCI,3.8915700912,2.899893E-04
DCI,3.8983590603,2.832143E-04
DCI,3.9050579071,2.906830E-04
DCI,3.9119338989,2.829090E-04
DCI,3.9273910522,2.929398E-04
DCI,3.9383039474,2.870064E-04
DCI,3.9480569363,2.931387E-04
DCI,3.9549770355,2.857532E-04
DCI,3.9617929459,2.901096E-04
DCI,3.9684119225,2.906738E-04
DCI,3.9749090672,2.836443E-04
DCI,3.9815208912,2.928797E-04
DCI,3.9880630970,2.899570E-04
DCI,3.9950420856,2.853786E-04
DCI,4.0020737648,2.906183E-04
DCI,4.0173730850,2.876909E-04
DCI,4.0304169655,2.915571E-04
DCI,4.0376849174,2.850040E-04
DCI,4.0446448326,2.892679E-04
DCI,4.0513048172,2.854202E-04
DCI,4.0579628944,2.861046E-04
DCI,4.0644288063,2.927179E-04
DCI,4.0709729195,2.850410E-04
DCI,4.0774869919,2.854110E-04
DCI,4.0841870308,2.950718E-04
DCI,4.0911011696,2.844398E-04
DCI,4.1043229103,2.922138E-04
DCI,4.1172418594,2.834732E-04
DCI,4.1268429756,2.913582E-04
DCI,4.1340570450,2.849901E-04
DCI,4.1408209801,2.888147E-04
DCI,4.1478481293,2.894945E-04
DCI,4.1544151306,2.843704E-04
DCI,4.1609811783,2.891430E-04
DCI,4.1675109863,2.920843E-04
DCI,4.1742382050,2.831819E-04
DCI,4.1811680794,2.890690E-04
DCI,4.1953601837,2.805458E-04
DCI,4.2073841095,2.914923E-04
DCI,4.2171821594,2.818824E-04
DCI,4.2242150307,2.940220E-04
DCI,4.2310209274,2.862480E-04
DCI,4.2377181053,2.875707E-04
DCI,4.2442178726,2.917652E-04
DCI,4.2510428429,2.847173E-04
DCI,4.2576842308,2.872562E-04
DCI,4.2645449638,2.929167E-04
DCI,4.2714152336,2.867382E-04
DCI,4.2873721123,2.901234E-04
DCI,4.2959189415,2.852537E-04
DCI,4.3076000214,2.918484E-04
DCI,4.3144531250,2.820951E-04
DCI,4.3212499619,2.899662E-04
DCI,4.3279681206,2.918161E-04
DCI,4.3344740868,2.797458E-04
DCI,4.3410968781,2.893141E-04
DCI,4.3479242325,2.905443E-04
DCI,4.3546919823,2.830894E-04
DCI,4.3619971275,2.874967E-04
DCI,4.3773279190,2.875337E-04
DCI,4.3872499466,2.921444E-04
DCI,4.3977489471,2.804857E-04
DCI,4.4048089981,2.892956E-04
DCI,4.4117832184,2.887777E-04
DCI,4.4184379578,2.858734E-04
DCI,4.4251670837,2.925884E-04
DCI,4.4318442345,2.876909E-04
DCI,4.4384760857,2.862989E-04
DCI,4.4454441071,2.912334E-04
DCI,4.4526748657,2.805967E-04
DCI,4.4672908783,2.920658E-04
DCI,4.4772210121,2.807308E-04
DCI,4.4880590439,2.923525E-04
DCI,4.4950871468,2.835704E-04
DCI,4.5021362305,2.919964E-04
DCI,4.5087962151,2.882551E-04
DCI,4.5152888298,2.842594E-04
DCI,4.5219330788,2.866134E-04
DCI,4.5284810066,2.920380E-04
DCI,4.5393838882,2.879129E-04
DCI,4.5464820862,2.937584E-04
DCI,4.5572948456,2.857208E-04
DCI,4.5717577934,2.914183E-04
DCI,4.5789918900,2.862249E-04
DCI,4.5856618881,2.912657E-04
DCI,4.5922789574,2.841207E-04
DCI,4.5991687775,2.869047E-04
DCI,4.6057000160,2.938416E-04
DCI,4.6122560501,2.818731E-04
DCI,4.6227798462,2.904795E-04
DCI,4.6301198006,2.902899E-04
DCI,4.6371970177,2.851890E-04
DCI,4.6473078728,2.940035E-04
DCI,4.6627311707,2.888563E-04
DCI,4.6736178398,2.809436E-04
DCI,4.6805868149,2.880377E-04
DCI,4.6875791550,2.934902E-04
DCI,4.6941719055,2.817344E-04
DCI,4.7048010826,2.918114E-04
DCI,4.7121930122,2.840698E-04
DCI,4.7192330360,2.859659E-04
DCI,4.7260470390,2.917698E-04
DCI,4.7372288704,2.848375E-04
DCI,4.7511219978,2.892078E-04
DCI,4.7583060265,2.862619E-04
DCI,4.7649559975,2.929953E-04
DCI,4.7716898918,2.847774E-04
DCI,4.7782759666,2.888887E-04
DCI,4.7847428322,2.891245E-04
DCI,4.7955980301,2.847404E-04
DCI,4.8029217720,2.887361E-04
DCI,4.8099508286,2.883522E-04
DCI,4.8167500496,2.849762E-04
DCI,4.8272461891,2.913628E-04
DCI,4.8416662216,2.841808E-04
DCI,4.8488187790,2.899200E-04
DCI,4.8558797836,2.845415E-04
DCI,4.8627409935,2.901096E-04
DCI,4.8693580627,2.883430E-04
DCI,4.8800082207,2.840328E-04
DCI,4.8869781494,2.917744E-04
DCI,4.8935852051,2.833391E-04
DCI,4.9007701874,2.894066E-04
DCI,4.9076910019,2.932219E-04
DCI,4.9256691933,2.920334E-04
DCI,4.9327669144,2.854618E-04
DCI,4.9395141602,2.846941E-04
DCI,4.9460139275,2.951088E-04
DCI,4.9529509544,2.858873E-04
DCI,4.9634089470,2.947388E-04
DCI,4.9705610275,2.844213E-04
DCI,4.9772591591,2.888424E-04
DCI,4.9837651253,2.931618E-04
DCI,4.9907150269,2.849300E-04
DCI,4.9976010323,2.843242E-04
DCI,5.0109620094,2.845878E-04
DCI,5.0259962082,2.964453E-04
DCI,5.0331149101,2.835241E-04
DCI,5.0398588181,2.872377E-04
DCI,5.0507988930,2.852445E-04
DCI,5.0577869415,2.853092E-04
DCI,5.0643792152,2.935410E-04
DCI,5.0710787773,2.875753E-04
DCI,5.0779027939,2.849994E-04
DCI,5.0846557617,2.932959E-04
DCI,5.0972328186,2.867243E-04
DCI,5.1100659370,2.869694E-04
DCI,5.1170248985,2.881117E-04
DCI,5.1236729622,2.911732E-04
DCI,5.1341371536,2.813783E-04
DCI,5.1413121223,2.888517E-04
DCI,5.1480379105,2.921444E-04
DCI,5.1548838615,2.833900E-04
DCI,5.1616849899,2.878990E-04
DCI,5.1685209274,2.920704E-04
DCI,5.1752848625,2.827240E-04
DCI,5.1872258186,2.918161E-04
DCI,5.2000131607,2.817575E-04
DCI,5.2074837685,2.918299E-04
DCI,5.2181720734,2.833437E-04
DCI,5.2250790596,2.925791E-04
DCI,5.2317919731,3.090520E-04
DCI,5.2383971214,7.619043E-04
DCI,5.2448649406,3.717249E-04
DCI,5.2520098686,4.610356E-04
DCI,5.2589120865,4.861612E-04
DCI,5.2656750679,4.828176E-04
DCI,5.2772607803,4.404607E-04
DCI,5.2906007767,4.315259E-04
DCI,5.2977490425,4.360858E-04
DCI,5.3089098930,4.569752E-04
DCI,5.3158512115,4.522535E-04
DCI,5.3225817680,4.492845E-04
DCI,5.3292617798,4.338151E-04
DCI,5.3357911110,4.245982E-04
DCI,5.3423318863,4.298056E-04
DCI,5.3491148949,4.322011E-04
DCI,5.3561940193,4.606795E-04
DCI,5.3673520088,5.737932E-04
DCI,5.3811149597,6.029191E-04
DCI,5.3920779228,5.567792E-04
DCI,5.3991470337,5.553548E-04
DCI,5.4060921669,5.681974E-04
DCI,5.4127078056,5.606408E-04
DCI,5.4194049835,5.611587E-04
DCI,5.4258928299,5.641092E-04
DCI,5.4324197769,5.529361E-04
DCI,5.4392070770,5.542542E-04
DCI,5.4459290504,5.524459E-04
DCI,5.4574298859,5.330271E-04
DCI,5.4743638039,5.362829E-04
DCI,5.4815788269,5.230009E-04
DCI,5.4884548187,5.207811E-04
DCI,5.4950051308,5.101491E-04
DCI,5.5016088486,5.136315E-04
DCI,5.5084791183,5.101769E-04
DCI,5.5149831772,4.993229E-04
DCI,5.5215358734,5.031058E-04
DCI,5.5283088684,4.992674E-04
DCI,5.5350742340,4.883209E-04
DCI,5.5472359657,4.885059E-04
DCI,5.5633912086,4.789884E-04
DCI,5.5707740784,4.702710E-04
DCI,5.5776271820,4.737071E-04
DCI,5.5842342377,4.732215E-04
DCI,5.5908150673,4.614472E-04
DCI,5.5974202156,4.616923E-04
DCI,5.6039180756,4.629317E-04
DCI,5.6108398438,4.545612E-04
DCI,5.6177229881,4.510187E-04
DCI,5.6245012283,4.554260E-04
DCI,5.6372661591,4.422735E-04
DCI,5.6526608467,4.460611E-04
DCI,5.6601991653,4.367240E-04
DCI,5.6669631004,4.346845E-04
DCI,5.6771230698,4.240294E-04
DCI,5.6841630936,4.311791E-04
DCI,5.6909961700,4.205471E-04
DCI,5.6977429390,4.200245E-04
DCI,5.7045989037,4.239277E-04
DCI,5.7118868828,4.134390E-04
DCI,5.7257041931,4.141928E-04
DCI,5.7372179031,4.085924E-04
DCI,5.7475681305,4.088468E-04
DCI,5.7546381950,3.976829E-04
DCI,5.7617897987,3.977153E-04
DCI,5.7684659958,4.025943E-04
DCI,5.7749748230,3.883597E-04
DCI,5.7816300392,3.929612E-04
DCI,5.7882089615,3.953752E-04
DCI,5.7951188087,3.838276E-04
DCI,5.8021640778,3.873839E-04
DCI,5.8173117638,3.806042E-04
DCI,5.8272252083,3.831709E-04
DCI,5.8381218910,3.729551E-04
DCI,5.8451452255,3.793324E-04
DCI,5.8519821167,3.710821E-04
DCI,5.8586120605,3.716324E-04
DCI,5.8653960228,3.711653E-04
DCI,5.8721981049,3.595067E-04
DCI,5.8787918091,3.661707E-04
DCI,5.8855490685,3.663835E-04
DCI,5.8924798965,3.554416E-04
DCI,5.9073147774,3.626792E-04
DCI,5.9209637642,3.510297E-04
DCI,5.9282321930,3.581008E-04
DCI,5.9349389076,3.459380E-04
DCI,5.9415588379,3.502343E-04
DCI,5.9481968880,3.539386E-04
DCI,5.9547038078,3.433991E-04
DCI,5.9612388611,3.456004E-04
DCI,5.9681220055,3.447587E-04
DCI,5.9748601913,3.408694E-04
DCI,5.9819798470,3.429505E-04
